timestamp,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,_padding0[0],_padding0[1],_padding0[2],_padding0[3],_padding0[4],heartbeats[0].timestamp,heartbeats[0].system_id,heartbeats[0].component_id,heartbeats[0].type,heartbeats[0].state,heartbeats[0]._padding0[0],heartbeats[0]._padding0[1],heartbeats[0]._padding0[2],heartbeats[0]._padding0[3],heartbeats[1].timestamp,heartbeats[1].system_id,heartbeats[1].component_id,heartbeats[1].type,heartbeats[1].state,heartbeats[1]._padding0[0],heartbeats[1]._padding0[1],heartbeats[1]._padding0[2],heartbeats[1]._padding0[3],heartbeats[2].timestamp,heartbeats[2].system_id,heartbeats[2].component_id,heartbeats[2].type,heartbeats[2].state,heartbeats[2]._padding0[0],heartbeats[2]._padding0[1],heartbeats[2]._padding0[2],heartbeats[2]._padding0[3],heartbeats[3].timestamp,heartbeats[3].system_id,heartbeats[3].component_id,heartbeats[3].type,heartbeats[3].state,heartbeats[3]._padding0[0],heartbeats[3]._padding0[1],heartbeats[3]._padding0[2],heartbeats[3]._padding0[3]
431156210,1200.0,0.62888896,0.020999642,1.0999813,0.0,0,0,1,1,1,1,38,0,0,0,0,0,431146761,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432106140,1200.0,0.62888896,0.020999642,1.0999813,0.0,0,0,1,1,1,1,38,0,0,0,0,0,432100799,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433106181,1200.0,0.62888896,0.08812029,1.1752672,0.0,0,0,1,1,1,1,38,0,0,0,0,0,432100799,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434146133,1200.0,0.62888896,0.020792078,1.1217821,0.0,0,0,1,1,1,1,38,0,0,0,0,0,434140757,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435166497,1200.0,0.62888896,0.020992083,1.0745949,0.0,0,0,1,1,1,1,38,0,0,0,0,0,435160783,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436096395,1200.0,0.62888896,0.020992083,1.0745949,0.0,0,0,1,1,1,1,38,0,0,0,0,0,436087760,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437176105,1200.0,0.62888896,0.041595604,1.0894088,0.0,0,0,1,1,1,1,38,0,0,0,0,0,437172035,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438166102,1200.0,0.62888896,0.041595604,1.0894088,0.0,0,0,1,1,1,1,38,0,0,0,0,0,438163909,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439176144,1200.0,0.62888896,0.041584156,1.0049504,0.0,0,0,1,1,1,1,38,0,0,0,0,0,438163909,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440156135,1200.0,0.62888896,0.020792078,1.210891,0.0,0,0,1,1,1,1,38,0,0,0,0,0,440146764,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441176385,1200.0,0.62888896,0.062997796,1.1229607,0.0,0,0,1,1,1,1,38,0,0,0,0,0,441167761,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442186154,1200.0,0.62888896,0.041990045,1.0527505,0.0,0,0,1,1,1,1,38,0,0,0,0,0,441167761,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443156137,1200.0,0.62888896,0.046545804,1.2923888,0.0,0,0,1,1,1,1,38,0,0,0,0,0,443152759,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444176155,1200.0,0.62888896,0.062377714,1.0257668,0.0,0,0,1,1,1,1,38,0,0,0,0,0,444170792,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445176165,1200.0,0.62888896,0.041583415,1.1722562,0.0,0,0,1,1,1,1,38,0,0,0,0,0,444170792,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445226269,1200.0,0.62888896,0.041583415,1.1722562,0.0,0,0,1,1,1,1,38,0,0,0,0,0,445221764,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447176221,1200.0,0.62888896,0.020998193,1.0149126,0.0,0,0,1,1,1,1,38,0,0,0,0,0,447175754,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448186241,1200.0,0.62888896,0.062381115,1.1931626,0.0,0,0,1,1,1,1,38,0,0,0,0,0,447175754,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449176216,1200.0,0.62888896,0.02079179,1.3019621,0.0,0,0,1,1,1,1,38,0,0,0,0,0,449171910,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450186099,1200.0,0.62888896,0.06299924,0.8929893,0.0,0,0,1,1,1,1,38,0,0,0,0,0,450178764,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451186103,1200.0,0.62888896,0.041584074,1.2534628,0.0,0,0,1,1,1,1,38,0,0,0,0,0,450178764,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452166282,1200.0,0.62888896,0.04158527,1.0693355,0.0,0,0,1,1,1,1,38,0,0,0,0,0,452164755,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453186287,1200.0,0.62888896,0.06732726,1.1841677,0.0,0,0,1,1,1,1,38,0,0,0,0,0,453183335,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454196159,1200.0,0.62888896,0.041999117,1.0689775,0.0,0,0,1,1,1,1,38,0,0,0,0,0,453183335,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454276184,1200.0,0.62888896,0.041999117,1.0689775,0.0,0,0,1,1,1,1,38,0,0,0,0,0,454274765,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455266103,1200.0,0.62888896,0.04199735,1.1879251,0.0,0,0,1,1,1,1,38,0,0,0,0,0,455262811,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457196212,1200.0,0.62888896,0.041998442,1.2219547,0.0,0,0,1,1,1,1,38,0,0,0,0,0,456186902,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457256134,1200.0,0.62888896,0.041998442,1.2219547,0.0,0,0,1,1,1,1,38,0,0,0,0,0,457247762,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458276727,1200.0,0.62888896,0.04158564,0.8841899,0.0,0,0,1,1,1,1,38,0,0,0,0,0,458266760,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459366355,1200.0,0.62888896,0.020797431,1.0586883,0.0,0,0,1,1,1,1,38,0,0,0,0,0,459356763,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460266155,1200.0,0.62888896,0.020797431,1.0586883,0.0,0,0,1,1,1,1,38,0,0,0,0,0,460259774,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461276208,1200.0,0.62888896,0.062391743,1.1210706,0.0,0,0,1,1,1,1,38,0,0,0,0,0,461269321,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462346167,1200.0,0.62888896,0.06733293,1.1674342,0.0,0,0,1,1,1,1,38,0,0,0,0,0,462336761,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463356292,1200.0,0.62888896,0.041584156,1.1217821,0.0,0,0,1,1,1,1,38,0,0,0,0,0,463348776,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464276220,1200.0,0.62888896,0.041584156,1.1217821,0.0,0,0,1,1,1,1,38,0,0,0,0,0,464273892,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465336248,1200.0,0.62888896,0.04199836,1.229952,0.0,0,0,1,1,1,1,38,0,0,0,0,0,465330006,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466266259,1200.0,0.62888896,0.041584734,0.9584291,0.0,0,0,1,1,1,1,38,0,0,0,0,0,466259813,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467286102,1200.0,0.62888896,0.041585144,1.2930999,0.0,0,0,1,1,1,1,38,0,0,0,0,0,467276916,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468336139,1200.0,0.62888896,0.04199534,1.1388736,0.0,0,0,1,1,1,1,38,0,0,0,0,0,468335127,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469366178,1200.0,0.62888896,0.04158877,1.0050619,0.0,0,0,1,1,1,1,38,0,0,0,0,0,469356804,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470426105,1200.0,0.62888896,0.020792017,1.1900954,0.0,0,0,1,1,1,1,38,0,0,0,0,0,470420868,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471356101,1200.0,0.62888896,0.020792017,1.1900954,0.0,0,0,1,1,1,1,38,0,0,0,0,0,471352768,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472366102,1200.0,0.62888896,0.062376108,1.0425721,0.0,0,0,1,1,1,1,38,0,0,0,0,0,472360755,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473456184,1200.0,0.62888896,0.020998843,1.0749408,0.0,0,0,1,1,1,1,38,0,0,0,0,0,473450755,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474356269,1200.0,0.62888896,0.020998843,1.0749408,0.0,0,0,1,1,1,1,38,0,0,0,0,0,474354032,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475366294,1200.0,0.62888896,0.06237957,1.1099603,0.0,0,0,1,1,1,1,38,0,0,0,0,0,475363808,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476436136,1200.0,0.62888896,0.041590292,1.0763963,0.0,0,0,1,1,1,1,38,0,0,0,0,0,476426755,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477356114,1200.0,0.62888896,0.041590292,1.0763963,0.0,0,0,1,1,1,1,38,0,0,0,0,0,477352881,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478376185,1200.0,0.62888896,0.041584156,1.2316831,0.0,0,0,1,1,1,1,38,0,0,0,0,0,478368018,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479437213,1200.0,0.62888896,0.041582756,1.2633238,0.0,0,0,1,1,1,1,38,0,0,0,0,0,479432203,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480457366,1200.0,0.62888896,0.041953262,0.8920062,0.0,0,0,1,1,1,1,38,0,0,0,0,0,480447758,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481517196,1200.0,0.62888896,0.020998025,1.0009059,0.0,0,0,1,1,1,1,38,0,0,0,0,0,481514766,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482427187,1200.0,0.62888896,0.020998025,1.0009059,0.0,0,0,1,1,1,1,38,0,0,0,0,0,482425149,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483457103,1200.0,0.62888896,0.0881291,1.2239053,0.0,0,0,1,1,1,1,38,0,0,0,0,0,483451437,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484547271,1200.0,0.62888896,0.02079535,1.1189879,0.0,0,0,1,1,1,1,38,0,0,0,0,0,484542761,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485437183,1200.0,0.62888896,0.02079535,1.1189879,0.0,0,0,1,1,1,1,38,0,0,0,0,0,485435250,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486457298,1200.0,0.62888896,0.062376298,1.1326743,0.0,0,0,1,1,1,1,38,0,0,0,0,0,486455084,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487507103,1200.0,0.62888896,0.041996177,1.1788926,0.0,0,0,1,1,1,1,38,0,0,0,0,0,487505771,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488457166,1200.0,0.62888896,0.041587904,0.9654335,0.0,0,0,1,1,1,1,38,0,0,0,0,0,488451757,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489467148,1200.0,0.62888896,0.041996095,1.2238861,0.0,0,0,1,1,1,1,38,0,0,0,0,0,489458762,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490517223,1200.0,0.62888896,0.04199878,1.2509637,0.0,0,0,1,1,1,1,38,0,0,0,0,0,490509110,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491447255,1200.0,0.62888896,0.04158889,1.0080355,0.0,0,0,1,1,1,1,38,0,0,0,0,0,491438977,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492467221,1200.0,0.62888896,0.041584443,1.1396118,0.0,0,0,1,1,1,1,38,0,0,0,0,0,492462757,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493517258,1200.0,0.62888896,0.0679936,1.1678902,0.0,0,0,1,1,1,1,38,0,0,0,0,0,493513872,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494437184,1200.0,0.62888896,0.041587986,1.1634734,0.0,0,0,1,1,1,1,38,0,0,0,0,0,494433660,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495467204,1200.0,0.62888896,0.041996554,1.0459142,0.0,0,0,1,1,1,1,38,0,0,0,0,0,495465764,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496537555,1200.0,0.62888896,0.04158749,1.1416756,0.0,0,0,1,1,1,1,38,0,0,0,0,0,496533762,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497467581,1200.0,0.62888896,0.04158424,1.1881211,0.0,0,0,1,1,1,1,38,0,0,0,0,0,497457893,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498477252,1200.0,0.62888896,0.04198971,1.1817104,0.0,0,0,1,1,1,1,38,0,0,0,0,0,498469764,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499557103,1200.0,0.62888896,0.041594245,0.92398643,0.0,0,0,1,1,1,1,38,0,0,0,0,0,499552822,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500477104,1200.0,0.62888896,0.041996136,1.2648836,0.0,0,0,1,1,1,1,38,0,0,0,0,0,500470763,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501477420,1200.0,0.62888896,0.041587945,1.030787,0.0,0,0,1,1,1,1,38,0,0,0,0,0,501474775,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502547326,1200.0,0.62888896,0.041990425,1.1747321,0.0,0,0,1,1,1,1,38,0,0,0,0,0,502541762,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503557187,1200.0,0.62888896,0.06734193,1.1180742,0.0,0,0,1,1,1,1,38,0,0,0,0,0,503553761,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504617167,1200.0,0.62888896,0.02079286,1.0515246,0.0,0,0,1,1,1,1,38,0,0,0,0,0,504614548,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505557103,1200.0,0.62888896,0.02079286,1.0515246,0.0,0,0,1,1,1,1,38,0,0,0,0,0,505553936,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506567107,1200.0,0.62888896,0.062376235,1.2485148,0.0,0,0,1,1,1,1,38,0,0,0,0,0,506557756,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507657164,1200.0,0.62888896,0.020792078,1.3138613,0.0,0,0,1,1,1,1,38,0,0,0,0,0,507651764,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508547147,1200.0,0.62888896,0.020792078,1.3138613,0.0,0,0,1,1,1,1,38,0,0,0,0,0,508545763,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509567163,1200.0,0.62888896,0.06237179,1.2216951,0.0,0,0,1,1,1,1,38,0,0,0,0,0,509560800,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510637106,1200.0,0.62888896,0.041586213,0.99608886,0.0,0,0,1,1,1,1,38,0,0,0,0,0,510627776,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511647410,1200.0,0.62888896,0.04158506,1.1287374,0.0,0,0,1,1,1,1,38,0,0,0,0,0,511640761,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512567193,1200.0,0.62888896,0.041584156,1.1544554,0.0,0,0,1,1,1,1,38,0,0,0,0,0,512565757,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513617160,1200.0,0.62888896,0.06732673,1.1425742,0.0,0,0,1,1,1,1,38,0,0,0,0,0,513615762,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514547102,1200.0,0.62888896,0.04199945,1.150985,0.0,0,0,1,1,1,1,38,0,0,0,0,0,514543771,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515577280,1200.0,0.62888896,0.041999076,1.0659765,0.0,0,0,1,1,1,1,38,0,0,0,0,0,515568796,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516668317,1200.0,0.62888896,0.041987862,1.1836579,0.0,0,0,1,1,1,1,38,0,0,0,0,0,516661757,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517658293,1200.0,0.62888896,0.04197049,1.0992272,0.0,0,0,1,1,1,1,38,0,0,0,0,0,517648760,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518718149,1200.0,0.62888896,0.020796465,1.2111465,0.0,0,0,1,1,1,1,38,0,0,0,0,0,518717760,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519628202,1200.0,0.62888896,0.020796465,1.2111465,0.0,0,0,1,1,1,1,38,0,0,0,0,0,519626752,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520658313,1200.0,0.62888896,0.062376793,1.111891,0.0,0,0,1,1,1,1,38,0,0,0,0,0,520652797,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521708101,1200.0,0.62888896,0.041580245,1.0424762,0.0,0,0,1,1,1,1,38,0,0,0,0,0,521706761,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522658246,1200.0,0.62888896,0.041586585,1.2713614,0.0,0,0,1,1,1,1,38,0,0,0,0,0,522648767,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523658203,1200.0,0.62888896,0.06732913,1.0465719,0.0,0,0,1,1,1,1,38,0,0,0,0,0,523656756,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524728149,1200.0,0.62888896,0.041994035,1.1838318,0.0,0,0,1,1,1,1,38,0,0,0,0,0,524721761,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525668102,1200.0,0.62888896,0.04158996,1.1991773,0.0,0,0,1,1,1,1,38,0,0,0,0,0,525658832,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526668183,1200.0,0.62888896,0.041584197,1.0356445,0.0,0,0,1,1,1,1,38,0,0,0,0,0,526660606,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527748245,1200.0,0.62888896,0.041584156,1.2158415,0.0,0,0,1,1,1,1,38,0,0,0,0,0,527741765,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528658192,1200.0,0.62888896,0.041999955,1.2609987,0.0,0,0,1,1,1,1,38,0,0,0,0,0,528652762,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529668250,1200.0,0.62888896,0.04199878,0.8929741,0.0,0,0,1,1,1,1,38,0,0,0,0,0,529663764,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530748101,1200.0,0.62888896,0.041997857,1.2659354,0.0,0,0,1,1,1,1,38,0,0,0,0,0,530744758,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531648257,1200.0,0.62888896,0.04158749,1.0693927,0.0,0,0,1,1,1,1,38,0,0,0,0,0,531646757,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532668439,1200.0,0.62888896,0.04199857,1.17496,0.0,0,0,1,1,1,1,38,0,0,0,0,0,532667775,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533738551,1200.0,0.62888896,0.067975596,1.0896088,0.0,0,0,1,1,1,1,38,0,0,0,0,0,533730220,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
