timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
470822167,0,362048113,1382529178,48410,85506,0.268,0.6630307,1.3790001,2.2210002,0.71,1.2099999,99,30,0.020000001,0.018000001,-0.008,0.057000004,2.734358,0,nan,0.0,3,1,14
471830025,0,362048121,1382529180,48398,85495,0.26000002,0.6630362,1.3640001,2.2020001,0.71,1.2099999,99,23,0.016,0.0050000004,-0.016,-0.049000002,2.734358,0,nan,0.0,3,1,14
472828321,0,362048123,1382529182,48414,85510,0.28300002,0.66304183,1.3570001,2.1910002,0.71,1.2099999,99,29,0.104,0.039,-0.096,0.13100001,2.734358,0,nan,0.0,3,1,14
473828022,0,362048124,1382529182,48389,85485,0.317,0.6630485,1.3700001,2.209,0.71,1.2099999,100,13,0.048,-0.044000003,0.018000001,-0.051000003,2.734358,0,nan,0.0,3,1,14
474845024,0,362048124,1382529180,48369,85465,0.266,0.66305405,1.363,2.1980002,0.71,1.2099999,99,30,0.020000001,-0.012,-0.016,0.027,2.734358,0,nan,0.0,3,1,14
475834027,0,362048123,1382529180,48408,85505,0.29200003,0.66305983,1.3570001,2.193,0.71,1.2099999,100,36,0.037,-0.001,0.037,-0.158,2.734358,0,nan,0.0,3,1,14
476838256,0,362048121,1382529184,48503,85599,0.31500003,0.6630661,1.3610001,2.203,0.71,1.2099999,100,15,0.025,-0.004,0.025,-0.13800001,2.734358,0,nan,0.0,3,1,14
477842675,0,362048124,1382529187,48544,85640,0.22100002,0.6630719,1.353,2.1920002,0.71,1.2099999,99,19,0.018000001,0.012,0.013,-0.006,2.734358,0,nan,0.0,3,1,14
478826030,0,362048126,1382529187,48570,85666,0.31500003,0.66307795,1.35,2.194,0.71,1.2099999,100,33,0.101,0.091000006,-0.044000003,0.101,2.734358,0,nan,0.0,3,1,14
479830030,0,362048124,1382529183,48560,85656,0.30200002,0.66308445,1.3490001,2.194,0.71,1.2099999,99,27,0.024,0.008,-0.023000002,0.097,2.734358,0,nan,0.0,3,1,14
480833264,0,362048121,1382529183,48541,85638,0.27,0.6630897,1.337,2.177,0.71,1.2099999,100,21,0.025,-0.014,-0.020000001,0.038000003,2.734358,0,nan,0.0,3,1,14
481830024,0,362048122,1382529182,48503,85599,0.22800002,0.6630945,1.3260001,2.1650002,0.71,1.2099999,100,25,0.038000003,0.033,0.019000001,-0.012,2.734358,0,nan,0.0,3,1,14
482824052,0,362048122,1382529183,48483,85579,0.26700002,0.66309905,1.325,2.1660001,0.71,1.2099999,100,20,0.061000004,-0.006,-0.061000004,-0.052,2.734358,0,nan,0.0,3,1,14
483821025,0,362048121,1382529185,48441,85537,0.47300002,0.6631102,1.4260001,2.2350001,0.71,1.2099999,100,60,0.035,0.024,0.025,-0.033,2.734358,0,nan,0.0,3,1,14
484829024,0,362048117,1382529183,48319,85416,0.24200001,0.6631167,1.424,2.223,0.71,1.2099999,100,29,0.017,0.011000001,0.013,-0.012,2.734358,0,nan,0.0,3,1,14
485829157,0,362048115,1382529177,48289,85386,0.27400002,0.66312194,1.4070001,2.203,0.71,1.2099999,100,29,0.018000001,-0.018000001,-0.001,-0.08400001,2.734358,0,nan,0.0,3,1,14
486828049,0,362048114,1382529177,48342,85438,0.25800002,0.6631272,1.3900001,2.1850002,0.71,1.2099999,100,45,0.0050000004,-0.004,0.003,0.025,2.734358,0,nan,0.0,3,1,14
487829063,0,362048118,1382529179,48331,85428,0.27600002,0.6631328,1.373,2.1650002,0.71,1.2099999,100,43,0.006,0.004,-0.0050000004,0.07300001,2.734358,0,nan,0.0,3,1,14
488829480,0,362048119,1382529180,48354,85450,0.25500003,0.66313833,1.363,2.1560001,0.71,1.2099999,100,30,0.049000002,0.049000002,-0.008,0.029000001,2.734358,0,nan,0.0,3,1,14
489829246,0,362048121,1382529180,48383,85479,0.321,0.6631441,1.3570001,2.151,0.71,1.2099999,100,37,0.008,0.008,0.002,-0.022000002,2.734358,0,nan,0.0,3,1,14
490831090,0,362048121,1382529181,48380,85476,0.291,0.66315055,1.3540001,2.151,0.71,1.2099999,100,35,0.024,0.024,0.0050000004,-0.011000001,2.734358,0,nan,0.0,3,1,14
491832162,0,362048121,1382529181,48376,85473,0.266,0.66315615,1.3440001,2.1430001,0.71,1.2099999,100,36,0.007,-0.003,-0.007,0.003,2.734358,0,nan,0.0,3,1,14
492830054,0,362048121,1382529183,48377,85473,0.192,0.6631614,1.3340001,2.138,0.71,1.2099999,100,16,0.018000001,0.006,-0.017,-0.006,2.734358,0,nan,0.0,3,1,14
493829180,0,362048120,1382529185,48369,85465,0.22800002,0.6631663,1.3290001,2.135,0.71,1.2099999,100,29,0.009000001,0.006,-0.007,-0.009000001,2.734358,0,nan,0.0,3,1,14
494828025,0,362048116,1382529185,48393,85489,0.20700002,0.6631713,1.325,2.1330001,0.71,1.2099999,100,38,0.053000003,0.026,-0.046000004,0.0050000004,2.734358,0,nan,0.0,3,1,14
495826183,0,362048115,1382529186,48397,85493,0.296,0.66317725,1.3280001,2.141,0.71,1.2099999,100,56,0.024,0.023000002,0.004,-0.097,2.734358,0,nan,0.0,3,1,14
496822936,0,362048115,1382529184,48388,85484,0.26000002,0.66318274,1.322,2.1390002,0.71,1.2099999,100,57,0.011000001,0.009000001,0.006,-0.012,2.734358,0,nan,0.0,3,1,14
497830025,0,362048110,1382529181,48348,85444,0.25500003,0.6631881,1.3130001,2.1290002,0.71,1.2099999,100,60,0.030000001,0.029000001,-0.006,0.024,2.734358,0,nan,0.0,3,1,14
498826022,0,362048109,1382529182,48448,85544,0.27100003,0.66319335,1.307,2.1220002,0.71,1.2099999,100,49,0.027,-0.023000002,-0.013,-0.025,2.734358,0,nan,0.0,3,1,14
499828025,0,362048161,1382529174,48551,85647,0.69600004,0.7070851,1.4200001,2.181,0.71,1.2099999,100,14,0.453,0.344,0.294,-0.094000004,0.09236317,0,nan,0.0,3,1,14
500828032,0,362048171,1382529186,48638,85734,0.69100004,0.7070962,1.5460001,2.306,0.71,1.2099999,100,23,0.54,0.27400002,0.46500003,-0.102000006,0.09236317,0,nan,0.0,3,1,14
501828024,0,362048192,1382529229,48525,85621,0.49400002,0.70711017,1.6940001,2.469,0.71,1.2099999,100,38,0.13900001,0.089,0.10700001,0.05,0.09236317,0,nan,0.0,3,1,14
502830026,0,362048197,1382529229,48497,85593,0.22600001,0.707117,1.6830001,2.3950002,0.71,1.2099999,100,32,0.030000001,0.012,-0.027,0.008,0.09236317,0,nan,0.0,3,1,14
503826025,0,362048198,1382529229,48417,85514,0.27400002,0.70712227,1.6660001,2.3820002,0.71,1.2099999,100,28,0.069000006,0.012,0.068,-0.074,0.09236317,0,nan,0.0,3,1,14
504835026,0,362048166,1382529239,48920,86016,0.69200003,0.41014537,1.7,2.41,0.88,1.43,100,32,0.569,-0.546,0.162,-0.82500005,2.100334,0,nan,0.0,3,1,10
505829025,0,362048073,1382529167,50145,87241,1.3490001,0.49035355,2.033,2.549,1.27,1.9,115,39,1.125,-1.1240001,0.057000004,-1.1010001,2.7647352,0,nan,0.0,3,1,5
506828026,0,362048060,1382529167,50819,87916,1.01,0.49038374,2.4650002,2.8170002,1.27,1.9,130,30,0.545,-0.462,0.289,-0.76600003,2.7647352,0,nan,0.0,3,1,5
507824026,0,362048033,1382529132,51745,88842,1.6400001,0.4904176,3.006,3.2730002,4.16,30.699999,131,42,1.4740001,-1.0480001,-1.0370001,-0.674,2.7647352,0,nan,0.0,0,0,4
508829027,0,362048023,1382529249,52707,89803,1.2360001,0.7146285,3.5890002,3.9370003,0.78999996,1.7099999,140,32,1.3850001,0.34500003,1.3410001,-0.93100005,3.0394106,0,nan,0.0,3,1,11
509824824,0,362048324,1382529292,53845,90941,1.3670001,0.3454228,3.9140003,4.6200004,0.78999996,1.7099999,150,23,3.318,3.2250001,0.777,-0.95000005,0.19498521,0,nan,0.0,3,1,11
510827037,0,362048260,1382529282,54753,91850,0.99300003,0.34546453,3.8830001,5.28,0.78,1.3199999,150,33,0.268,0.25800002,-0.074,-0.892,0.19498521,0,nan,0.0,3,1,12
511829037,0,362048388,1382529339,56581,93678,1.1140001,0.65250283,4.0540004,5.8290005,0.78,1.3199999,160,33,1.2440001,1.24,0.102000006,-0.943,0.123660244,0,nan,0.0,3,1,12
512829027,0,362048467,1382529383,57639,94735,1.1450001,0.652532,4.275,6.3630004,0.78,1.3199999,160,27,0.80500007,0.68500006,0.423,-1.0940001,0.123660244,0,nan,0.0,3,1,12
513829028,0,362048467,1382529441,58274,95370,1.128,0.65255976,4.498,6.8700004,0.78,1.3199999,160,32,0.94400007,-0.47000003,0.81900007,-1.133,0.123660244,0,nan,0.0,3,1,12
514829078,0,362048471,1382529469,59250,96346,1.049,0.6525844,4.715,7.3550005,0.78,1.3199999,160,24,0.11000001,0.09,0.063,-1.0600001,0.123660244,0,nan,0.0,3,1,12
515829056,0,362048498,1382529506,60091,97187,1.1110001,0.6526083,4.88,7.7700005,0.78,1.3199999,160,32,0.523,0.25300002,0.45800003,-1.102,0.123660244,0,nan,0.0,3,1,12
516828031,0,362048506,1382529554,60662,97758,1.077,0.6526365,4.9740005,8.107,0.78,1.3199999,161,45,0.45900002,-0.28,0.363,-1.161,0.123660244,0,nan,0.0,3,1,12
517825040,0,362048458,1382529538,60386,97482,1.042,0.6526592,5.012,8.272,0.78,1.3199999,171,15,0.578,-0.577,0.027,-0.73,0.123660244,0,nan,0.0,3,1,12
518827146,0,362048413,1382529545,61030,98127,1.057,0.6526812,5.0740004,8.469001,0.78,1.3199999,159,30,0.51900005,-0.509,-0.104,-0.637,0.123660244,0,nan,0.0,3,1,12
519831029,0,362048388,1382529541,61213,98310,1.072,0.65270233,5.1410003,8.689,0.78,1.3199999,160,20,0.48700002,-0.46500003,0.14400001,-0.574,0.123660244,0,nan,0.0,3,1,12
520826027,0,362048526,1382529636,60817,97913,1.4640001,0.6377351,5.3230004,8.953,0.78,1.3199999,170,29,1.889,1.5270001,1.113,-0.577,0.5637204,0,nan,0.0,3,1,12
521828031,0,362048549,1382529632,60020,97116,1.1350001,0.63776106,5.4080005,9.038,0.78,1.3199999,159,20,0.69100004,0.551,0.41700003,-0.59400004,0.5637204,0,nan,0.0,3,1,12
522820049,0,362048544,1382529640,58518,95615,1.064,0.63778484,5.471,9.110001,0.78,1.3199999,148,35,0.134,-0.126,0.045,-0.13800001,0.5637204,0,nan,0.0,3,1,12
523830095,0,362048433,1382529579,56890,93986,1.2550001,0.49017134,5.4940004,9.134001,0.71,1.2099999,147,26,2.042,-2.0210001,-0.29000002,0.05,2.2739425,0,nan,0.0,3,1,14
524829024,0,362048319,1382529596,54879,91976,1.036,0.74953884,5.4950004,9.13,0.71,1.2099999,148,24,1.1010001,-0.629,0.90400004,0.39800003,2.8430917,0,nan,0.0,3,1,14
525829108,0,362048348,1382529600,54791,91887,1.154,0.74955934,5.492,9.152,0.71,1.2099999,148,31,0.3,0.29900002,0.025,0.16600001,2.8430917,0,nan,0.0,3,1,14
526833166,0,362048361,1382529634,54444,91540,1.051,0.74957925,5.486,9.163,0.71,1.2099999,158,33,0.39100003,0.194,0.34,0.029000001,2.8430917,0,nan,0.0,3,1,14
527832025,0,362048320,1382529643,53563,90659,1.169,0.74959826,5.4760003,9.167001,0.71,1.2099999,147,44,0.535,-0.51000005,0.15900001,0.11000001,2.8430917,0,nan,0.0,3,1,14
528832020,0,362048289,1382529627,52717,89813,0.99700004,0.7496179,5.452,9.155001,0.71,1.2099999,147,20,0.266,0.178,-0.19700001,0.208,2.8430917,0,nan,0.0,3,1,14
529829968,0,362048244,1382529524,51937,89034,1.006,0.74963653,5.413,9.106001,0.71,1.2099999,147,29,1.12,-0.27400002,-1.0860001,0.384,2.8430917,0,nan,0.0,3,1,14
530829028,0,362048261,1382529450,52015,89112,1.065,0.7496564,5.4280005,9.065001,0.78999996,1.27,147,24,0.777,0.20400001,-0.75000006,0.17300001,2.8430917,0,nan,0.0,3,1,13
531828112,0,362048291,1382529384,52145,89242,0.94100004,0.7496769,5.46,9.058001,0.82,1.37,147,16,0.45400003,0.016,-0.45400003,-0.059000004,2.8430917,0,nan,0.0,3,1,12
532828641,0,362048315,1382529278,51398,88495,1.0710001,0.7496948,5.4700003,9.0,0.82,1.37,147,22,0.90200007,0.48800004,-0.758,0.096,2.8430917,0,nan,0.0,3,1,12
533830023,0,362048351,1382529174,50753,87849,1.049,0.7497159,5.4440002,8.925,0.74,1.3199999,147,31,1.4210001,0.78900003,-1.1830001,0.379,2.8430917,0,nan,0.0,3,1,13
534844159,0,362048358,1382529117,50217,87314,0.994,0.749735,5.432,8.912001,0.71,1.2099999,157,35,0.777,0.312,-0.712,0.25800002,2.8430917,0,nan,0.0,3,1,14
535831143,0,362048262,1382529034,48563,85659,1.11,0.7497555,5.452,8.982,0.71,1.2099999,157,14,0.864,-0.809,-0.30100003,0.74200004,2.8430917,0,nan,0.0,3,1,14
536838070,0,362048219,1382529011,47984,85080,1.074,0.74977475,5.472,9.057,0.71,1.2099999,157,19,0.45800003,-0.43400002,-0.148,0.469,2.8430917,0,nan,0.0,3,1,14
537839049,0,362048245,1382529013,47348,84444,1.01,0.7497944,5.519,9.168,0.71,1.2099999,157,26,0.19000001,0.18900001,-0.023000002,0.365,2.8430917,0,nan,0.0,3,1,14
538829075,0,362048230,1382528991,46326,83422,0.95600003,0.7498133,5.602,9.305,0.71,1.2099999,157,18,0.108,-0.101,0.039,0.45900002,2.8430917,0,nan,0.0,3,1,14
539832363,0,362048209,1382529031,46149,83246,0.98100007,0.7498309,5.6400003,9.365001,0.71,1.2099999,157,39,0.17600001,-0.16800001,-0.052,0.47400004,2.8430917,0,nan,0.0,3,1,14
540829027,0,362048221,1382529005,46531,83627,1.0730001,0.74985015,5.6650004,9.422001,0.71,1.2099999,156,18,0.66200006,0.39000002,-0.535,0.44500002,2.8430917,0,nan,0.0,3,1,14
541828029,0,362048188,1382529091,47284,84380,1.1470001,0.74987036,5.676,9.411,0.77,1.2099999,146,33,0.16900001,-0.16900001,0.001,0.078,2.8430917,0,nan,0.0,3,1,12
542825021,0,362048093,1382529070,47373,84469,1.217,0.74989086,5.6940002,9.379001,0.77,1.2099999,147,20,1.2270001,-0.919,-0.814,0.041,2.8430917,0,nan,0.0,3,1,12
543824061,0,362048032,1382529039,46698,83795,0.94900006,0.7499128,5.7250004,9.407001,0.77,1.2099999,146,34,0.441,-0.272,0.347,0.49800003,2.8430917,0,nan,0.0,3,1,12
544832023,0,362048012,1382529098,46911,84008,0.95400006,0.7499299,5.715,9.370001,0.72999996,1.2099999,146,22,0.24000001,0.013,0.23900001,0.125,2.8430917,0,nan,0.0,3,1,13
545829025,0,362048008,1382529208,50942,88038,0.93100005,0.749954,5.7300005,9.379001,0.75,1.2099999,147,32,0.43500003,0.147,0.409,-1.1650001,2.8430917,0,nan,0.0,3,1,13
546826031,0,362047995,1382529150,50533,87629,0.92700005,0.7499741,5.741,9.366,0.75,1.2099999,147,26,0.536,0.44900003,-0.293,-0.961,2.8430917,0,nan,0.0,3,1,13
547829025,0,362047962,1382529145,51406,88503,0.91700006,0.7499927,5.7180004,9.294001,0.75,1.2099999,157,33,0.34100002,-0.172,-0.29500002,-0.72300005,2.8430917,0,nan,0.0,3,1,13
548824957,0,362047983,1382529162,51821,88917,0.994,0.75000966,5.7260003,9.235001,0.75,1.2099999,156,27,0.37300003,0.28100002,0.245,-0.503,2.8430917,0,nan,0.0,3,1,13
549829035,0,362047949,1382529153,52056,89152,1.031,0.75002766,5.6670003,9.108001,0.71,1.2099999,145,11,0.446,-0.409,-0.177,-0.298,2.8430917,0,nan,0.0,3,1,14
550829028,0,362047940,1382529158,51767,88863,0.90200007,0.7500449,5.558,8.913,0.71,1.2099999,145,13,0.30400002,-0.127,0.27600002,0.051000003,2.8430917,0,nan,0.0,3,1,14
551828490,0,362047928,1382529143,51891,88987,0.96400005,0.75006115,5.4350004,8.729,0.71,1.2099999,146,11,0.18900001,-0.164,-0.093,-0.109000005,2.8430917,0,nan,0.0,3,1,14
552832021,0,362047914,1382529234,53232,90329,0.88400006,0.75007856,5.3490005,8.624001,0.71,1.2099999,146,14,0.99500006,-0.171,0.98,-0.49,2.8430917,0,nan,0.0,3,1,14
553829028,0,362047922,1382529208,53780,90876,0.88100004,0.75009394,5.2960005,8.556001,0.71,1.2099999,146,11,0.448,-0.15300001,-0.42100003,-0.48600003,2.8430917,0,nan,0.0,3,1,14
554839026,0,362047901,1382529208,53749,90845,0.94500005,0.7501111,5.243,8.479,0.71,1.2099999,155,22,0.37100002,-0.344,0.13700001,-0.379,2.8430917,0,nan,0.0,3,1,14
