timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
746291047,2008095935600155,362048240,1382529129,37989,75085,0.49600002,0.31493366,2.002,3.0790002,0.77,1.3399999,105,15,0.015000001,-0.010000001,-0.012,-0.061000004,0.24033602,0,nan,0.0,3,1,12
747293043,2008095936600155,362048248,1382529125,37986,75083,0.57500005,0.31496194,2.0500002,3.1780002,0.77,1.3399999,105,21,0.038000003,0.037,0.010000001,0.12200001,0.24033602,0,nan,0.0,3,1,12
748293050,2008095937600155,362048252,1382529133,38002,75099,0.47100002,0.31498635,2.068,3.259,0.77,1.3399999,105,25,0.030000001,0.025,0.016,0.041,0.24033602,0,nan,0.0,3,1,12
749290045,2008095938600154,362048250,1382529137,38162,75258,0.31500003,0.3150026,2.0600002,3.2410002,0.77,1.3399999,98,19,0.049000002,-0.018000001,-0.046000004,-0.042000003,0.24033602,0,nan,0.0,3,1,12
750286248,2008095939600154,362048245,1382529139,38157,75254,0.27600002,0.31501657,2.038,3.206,0.77,1.3399999,98,35,0.069000006,-0.066,-0.023000002,-0.018000001,0.24033602,0,nan,0.0,3,1,12
751290291,2008095940600154,362048252,1382529143,38083,75179,0.92100006,0.31503662,2.055,3.21,0.77,1.3399999,98,28,0.25800002,0.25500003,0.035,0.024,0.24033602,0,nan,0.0,3,1,12
752292049,2008095941600153,362048256,1382529146,37950,75046,0.51100004,0.31506735,2.14,3.275,0.77,1.3399999,98,16,0.008,-0.007,-0.004,0.109000005,0.24033602,0,nan,0.0,3,1,12
753290054,2008095942600153,362048264,1382529146,37873,74969,0.703,0.31508952,2.1450002,3.3030002,0.77,1.3399999,98,31,0.326,0.264,-0.19100001,-0.042000003,0.24033602,0,nan,0.0,3,1,12
754290047,2008095943600152,362048265,1382529151,37915,75011,0.29900002,0.31510872,2.1430001,3.298,0.77,1.3399999,98,49,0.074,0.072000004,-0.013,-0.074,0.24033602,0,nan,0.0,3,1,12
755293042,2008095944600152,362048245,1382529172,37850,74946,0.78900003,0.31513298,2.1890001,3.3370001,0.77,1.3399999,98,22,0.57000005,-0.38900003,0.41700003,0.037,0.24033602,0,nan,0.0,3,1,12
756293044,2008095945600152,362048234,1382529167,37859,74955,0.36100003,0.31515986,2.213,3.3660002,0.77,1.3399999,98,22,0.048,-0.006,0.047000002,-0.047000002,0.24033602,0,nan,0.0,3,1,12
757292046,2008095946600151,362048232,1382529170,37814,74910,0.33200002,0.31517348,2.171,3.3100002,0.77,1.3399999,98,21,0.037,0.007,-0.036000002,0.10300001,0.24033602,0,nan,0.0,3,1,12
758293058,2008095947600151,362048231,1382529176,37782,74878,0.33100003,0.31518742,2.13,3.2710001,0.77,1.3399999,98,32,0.025,-0.025,0.004,-0.033,0.24033602,0,nan,0.0,3,1,12
759290046,2008095948600151,362048229,1382529181,37713,74810,0.37300003,0.31520122,2.105,3.252,0.77,1.3399999,98,13,0.079,0.048,-0.063,0.119,0.24033602,0,nan,0.0,3,1,12
760293695,2008095949600150,362048224,1382529186,37748,74844,0.261,0.31521377,2.084,3.236,0.77,1.3399999,98,44,0.040000003,-0.040000003,0.003,0.012,0.24033602,0,nan,0.0,3,1,12
761293047,2008095950600150,362048217,1382529189,37777,74873,0.344,0.31522653,2.056,3.2070003,0.77,1.3399999,98,33,0.009000001,-0.009000001,0.001,-0.023000002,0.24033602,0,nan,0.0,3,1,12
762294144,2008095951600149,362048219,1382529191,37716,74813,0.272,0.31524047,2.0400002,3.196,0.77,1.3399999,98,22,0.025,-0.018000001,-0.017,0.004,0.24033602,0,nan,0.0,3,1,12
763288027,2008095952600149,362048224,1382529190,37671,74767,0.38300002,0.31525463,2.028,3.193,0.77,1.3399999,97,29,0.022000002,-0.010000001,0.020000001,-0.082,0.24033602,0,nan,0.0,3,1,12
764294349,2008095953600149,362048227,1382529184,37848,74944,0.52000004,0.31527418,2.048,3.2470002,0.77,1.3399999,97,25,0.22800002,0.078,-0.21400002,-0.127,0.24033602,0,nan,0.0,3,1,12
765293047,2008095954600148,362048215,1382529180,37976,75072,0.49100003,0.31529754,2.078,3.3090003,0.77,1.3399999,97,34,0.066,-0.064,0.014,-0.123,0.24033602,0,nan,0.0,3,1,12
766296924,2008095955600148,362048216,1382529181,37957,75053,0.35700002,0.31531364,2.061,3.2670002,0.77,1.3399999,97,16,0.034,-0.024,0.024,-0.046000004,0.24033602,0,nan,0.0,3,1,12
767295043,2008095956600148,362048217,1382529184,38032,75128,0.39600003,0.31532845,2.051,3.265,0.77,1.3399999,97,20,0.047000002,-0.040000003,0.024,-0.104,0.24033602,0,nan,0.0,3,1,12
768296344,2008095957600147,362048217,1382529190,38263,75359,0.319,0.31534275,2.022,3.2220001,0.77,1.3399999,97,17,0.075,-0.057000004,0.048,-0.058000002,0.24033602,0,nan,0.0,3,1,12
769300108,2008095958600147,362048220,1382529194,38206,75303,0.31800002,0.31535655,1.9920001,3.1790001,0.77,1.3399999,97,24,0.011000001,0.0050000004,0.010000001,-0.063,0.24033602,0,nan,0.0,3,1,12
770302042,2008095959600146,362048220,1382529199,38117,75214,0.261,0.3153681,1.9430001,3.1220002,0.77,1.3399999,97,55,0.020000001,-0.017,0.010000001,0.023000002,0.24033602,0,nan,0.0,3,1,12
771293047,2008095960600146,362048220,1382529194,37948,75044,0.22500001,0.31537926,1.904,3.071,0.77,1.3399999,97,52,0.031000001,0.011000001,0.029000001,-0.015000001,0.24033602,0,nan,0.0,3,1,12
772294177,2008095961600146,362048220,1382529194,37798,74895,0.303,0.31539077,1.8690001,3.0240002,0.77,1.3399999,97,21,0.055000003,0.037,-0.041,0.064,0.24033602,0,nan,0.0,3,1,12
773291052,2008095962600145,362048222,1382529199,37752,74848,0.28500003,0.31540352,1.845,2.992,0.77,1.3399999,97,39,0.026,-0.026,0.001,0.003,0.24033602,0,nan,0.0,3,1,12
774290074,2008095963600145,362048224,1382529203,37765,74861,0.28,0.31541625,1.8290001,2.97,0.77,1.3399999,97,21,0.155,0.147,-0.05,0.015000001,0.24033602,0,nan,0.0,3,1,12
775294630,2008095964600145,362048227,1382529207,37711,74807,0.20400001,0.31542844,1.8110001,2.9490001,0.77,1.3399999,97,22,0.07700001,0.031000001,0.07,0.027,0.24033602,0,nan,0.0,3,1,12
776288110,2008095965600144,362048230,1382529209,37766,74862,0.296,0.31544155,1.792,2.9250002,0.77,1.3399999,97,10,0.023000002,0.019000001,0.013,-0.037,0.24033602,0,nan,0.0,3,1,12
777296054,2008095966600144,362048139,1382529223,37717,74813,1.0040001,0.44162047,1.9280001,2.966,0.77,1.3399999,97,9,1.715,-1.713,0.09,-0.067,2.139812,0,nan,0.0,3,1,12
778293994,2008095967600143,362048154,1382529216,37707,74804,0.57900006,0.4416381,1.973,3.0360003,0.77,1.3399999,97,27,0.031000001,0.012,-0.029000001,0.030000001,2.139812,0,nan,0.0,3,1,12
779291045,2008095968600143,362048152,1382529228,37870,74966,0.46300003,0.44165397,2.0040002,3.0830002,0.77,1.3399999,97,27,0.057000004,-0.05,0.027,-0.004,2.139812,0,nan,0.0,3,1,12
780293054,2008095969600143,362048164,1382529225,37972,75068,0.651,0.4416737,2.0960002,3.226,0.77,1.3399999,97,19,0.333,0.275,-0.18800001,-0.075,2.139812,0,nan,0.0,3,1,12
781292045,2008095970600142,362048163,1382529224,38007,75103,0.37500003,0.4416875,2.102,3.1950002,0.77,1.3299999,97,13,0.09200001,-0.041,0.082,-0.08400001,2.139812,0,nan,0.0,3,1,12
782290091,2008095971600142,362048167,1382529218,37917,75014,0.30800003,0.4416976,2.0870001,3.1690001,0.77,1.3299999,97,21,0.024,0.023000002,0.006,-0.027,2.139812,0,nan,0.0,3,1,12
783297406,2008095972600142,362048182,1382529212,37817,74913,0.231,0.44170672,2.0470002,3.127,0.77,1.3299999,97,17,0.064,0.010000001,0.064,-0.017,2.139812,0,nan,0.0,3,1,12
784292048,2008095973600141,362048187,1382529214,37842,74938,0.282,0.44171542,2.0180001,3.0990002,0.77,1.3299999,97,32,0.055000003,0.051000003,0.020000001,0.009000001,2.139812,0,nan,0.0,3,1,12
785292045,2008095974600141,362048185,1382529215,37890,74987,0.31300002,0.44172552,1.996,3.0800002,0.77,1.3299999,97,21,0.063,-0.062000003,-0.012,0.067,2.139812,0,nan,0.0,3,1,12
786291212,2008095975600140,362048185,1382529215,37936,75032,0.37600002,0.441736,1.9840001,3.0740001,0.77,1.3299999,97,49,0.034,-0.033,0.009000001,-0.155,2.139812,0,nan,0.0,3,1,12
787293298,2008095976600140,362048183,1382529215,37951,75048,0.31500003,0.44174752,1.9760001,3.0770001,0.77,1.3299999,97,15,0.024,0.021000002,-0.010000001,-0.037,2.139812,0,nan,0.0,3,1,12
788295122,2008095977600140,362048184,1382529218,37818,74914,0.67800003,0.4417638,2.1220002,3.1520002,0.77,1.3299999,97,11,0.094000004,-0.029000001,0.089,0.12900001,2.139812,0,nan,0.0,3,1,12
789288044,2008095978600139,362048183,1382529217,37753,74850,0.312,0.44177702,2.112,3.1750002,0.77,1.3299999,97,12,0.033,-0.021000002,-0.025,-0.018000001,2.139812,0,nan,0.0,3,1,12
790292053,2008095979600139,362048181,1382529215,37652,74749,0.19900002,0.4417861,2.0760002,3.131,0.77,1.3299999,97,25,0.031000001,-0.004,-0.031000001,0.003,2.139812,0,nan,0.0,3,1,12
791292127,2008095980600138,362048182,1382529212,37557,74653,0.328,0.44179517,2.045,3.1000001,0.77,1.3299999,97,43,0.089,-0.078,0.044000003,-0.098000005,2.139812,0,nan,0.0,3,1,12
792295166,2008095981600138,362048188,1382529202,37549,74646,0.64400005,0.44180706,2.036,3.0920002,0.77,1.3299999,97,30,0.462,0.31,-0.34300002,-0.11000001,2.139812,0,nan,0.0,3,1,12
793293084,2008095982600138,362048182,1382529187,37693,74789,0.702,0.44183236,2.216,3.183,0.77,1.3299999,96,26,0.136,0.011000001,-0.135,-0.09900001,2.139812,0,nan,0.0,3,1,12
794295126,2008095983600137,362048183,1382529224,38023,75119,0.85400003,0.4418589,2.433,3.3580003,0.77,1.3299999,96,24,0.48800004,0.347,0.344,-0.19900002,2.139812,0,nan,0.0,3,1,12
795293044,2008095984600137,362048157,1382529239,38517,75613,0.703,0.4418828,2.546,3.5340002,0.77,1.3299999,96,29,0.17400001,-0.17300001,0.021000002,-0.35700002,2.139812,0,nan,0.0,3,1,12
796291048,2008095985600137,362048159,1382529233,38237,75333,0.38500002,0.4418971,2.512,3.4080002,0.77,1.3299999,96,36,0.028,-0.025,0.012,-0.097,2.139812,0,nan,0.0,3,1,12
797301073,2008095986600136,362048160,1382529234,38366,75463,0.275,0.44190672,2.47,3.371,0.77,1.3299999,96,13,0.014,-0.002,-0.013,-0.016,2.139812,0,nan,0.0,3,1,12
798298077,2008095987600136,362048162,1382529241,38227,75324,0.30400002,0.44191578,2.3920002,3.3090003,0.77,1.3299999,96,27,0.013,-0.012,-0.004,-0.029000001,2.139812,0,nan,0.0,3,1,12
799300220,2008095988600135,362048165,1382529239,38105,75201,0.30400002,0.44192538,2.295,3.229,0.77,1.3299999,96,28,0.024,0.006,0.024,-0.081,2.139812,0,nan,0.0,3,1,12
800299051,2008095989600135,362048160,1382529232,38140,75236,0.275,0.44193408,2.237,3.1820002,0.77,1.3299999,96,23,0.058000002,0.039,0.042000003,-0.056,2.139812,0,nan,0.0,3,1,12
801294151,2008095990600135,362048159,1382529215,38026,75122,0.26200002,0.4419423,2.19,3.1490002,0.77,1.3299999,97,28,0.048,-0.046000004,0.011000001,0.046000004,2.139812,0,nan,0.0,3,1,12
802289079,2008095991600134,362048154,1382529211,38009,75105,0.316,0.44195175,2.135,3.1030002,0.77,1.3299999,97,25,0.018000001,0.007,-0.016,0.079,2.139812,0,nan,0.0,3,1,12
803295245,2008095992600134,362048148,1382529207,38037,75133,0.32700002,0.44196153,2.0900002,3.0640001,0.77,1.3299999,97,17,0.015000001,-0.014,0.006,-0.035,2.139812,0,nan,0.0,3,1,12
804290076,2008095993600134,362048141,1382529204,38019,75115,0.25100002,0.4419704,2.0570002,3.039,0.77,1.3299999,97,39,0.044000003,0.035,-0.028,-0.003,2.139812,0,nan,0.0,3,1,12
805293044,2008095994600133,362048136,1382529208,38088,75184,0.252,0.44197914,2.0310001,3.019,0.77,1.3299999,96,32,0.026,-0.022000002,-0.014,-0.003,2.139812,0,nan,0.0,3,1,12
806293056,2008095995600133,362048135,1382529233,37901,74997,0.78700006,0.44199517,2.085,3.038,0.77,1.3299999,96,17,0.78900003,-0.33100003,0.716,0.156,2.139812,0,nan,0.0,3,1,12
807294217,2008095996600132,362048135,1382529237,37991,75088,0.24100001,0.44200847,2.0770001,3.051,0.77,1.3299999,96,35,0.07,-0.006,-0.07,0.019000001,2.139812,0,nan,0.0,3,1,12
808294152,2008095997600132,362048131,1382529234,38078,75175,0.632,0.44202033,2.0800002,3.0570002,0.77,1.3299999,96,20,0.263,-0.115,-0.23700002,-0.119,2.139812,0,nan,0.0,3,1,12
809293080,2008095998600132,362048123,1382529237,38222,75318,0.55200005,0.44203848,2.131,3.1250002,0.77,1.3299999,96,8,0.063,-0.014,0.061000004,-0.11800001,2.139812,0,nan,0.0,3,1,12
810293144,2008095999600131,362048098,1382529240,38337,75434,0.59000003,0.44206136,2.217,3.236,0.77,1.3299999,96,27,0.11800001,-0.025,0.116000004,-0.155,2.139812,0,nan,0.0,3,1,12
811295086,2008096000600131,362048104,1382529230,38177,75274,0.27400002,0.44207373,2.186,3.1710002,0.77,1.3299999,96,24,0.038000003,0.037,0.007,-0.030000001,2.139812,0,nan,0.0,3,1,12
812296044,2008096001600131,362048111,1382529234,38203,75299,0.303,0.44208336,2.1330001,3.1230001,0.77,1.3299999,96,15,0.016,0.013,0.009000001,-0.049000002,2.139812,0,nan,0.0,3,1,12
813298154,2008096002600130,362048114,1382529236,38017,75114,0.316,0.44209278,2.0800002,3.0690002,0.77,1.3299999,96,35,0.039,-0.011000001,-0.037,0.126,2.139812,0,nan,0.0,3,1,12
814291103,2008096003600130,362048115,1382529234,37980,75076,0.34800002,0.44210202,2.043,3.0430002,0.77,1.3299999,97,17,0.020000001,0.003,0.020000001,-0.14600001,2.139812,0,nan,0.0,3,1,12
815294466,2008096004600129,362048117,1382529233,37857,74954,0.323,0.44211143,2.0,3.002,0.77,1.3299999,97,39,0.019000001,-0.015000001,0.012,-0.067,2.139812,0,nan,0.0,3,1,12
816296135,2008096005600129,362048118,1382529236,37760,74856,0.27400002,0.4421207,1.963,2.966,0.77,1.3299999,97,21,0.020000001,-0.017,-0.009000001,-0.016,2.139812,0,nan,0.0,3,1,12
817303046,2008096006600129,362048137,1382529235,37535,74632,0.27100003,0.44212765,1.8950001,2.891,0.77,1.3299999,97,18,0.007,-0.001,-0.007,0.019000001,2.139812,0,nan,0.0,3,1,12
818296050,2008096007600128,362048146,1382529237,37396,74492,0.286,0.44213584,1.8540001,2.8470001,0.77,1.3299999,103,18,0.034,0.028,0.019000001,0.049000002,2.139812,0,nan,0.0,3,1,12
819293255,2008096008600128,362048145,1382529240,37465,74561,0.48700002,0.44214636,1.8500001,2.8460002,0.77,1.3299999,103,29,0.074,-0.061000004,0.043,0.030000001,2.139812,0,nan,0.0,3,1,12
820294234,2008096009600128,362048148,1382529239,37485,74581,0.578,0.4421647,1.9440001,2.9340003,0.77,1.3299999,103,17,0.0050000004,-0.004,-0.003,0.041,2.139812,0,nan,0.0,3,1,12
821291045,2008096010600127,362048155,1382529231,37362,74459,0.712,0.44218597,2.0240002,3.062,0.77,1.3299999,103,19,0.106000006,0.1,-0.035,0.066,2.139812,0,nan,0.0,3,1,12
822291676,2008096011600127,362048159,1382529228,37211,74307,0.32500002,0.44220218,2.056,3.16,0.77,1.3299999,103,20,0.045,0.015000001,0.042000003,0.028,2.139812,0,nan,0.0,3,1,12
823295042,2008096012600126,362048165,1382529224,37159,74256,0.29900002,0.44221336,2.0440001,3.101,0.77,1.3299999,103,26,0.025,-0.008,-0.024,0.022000002,2.139812,0,nan,0.0,3,1,12
824292084,2008096013600126,362048168,1382529222,37058,74155,0.298,0.4422226,2.022,3.0770001,0.77,1.3299999,104,23,0.065000005,0.053000003,-0.038000003,0.029000001,2.139812,0,nan,0.0,3,1,12
825292139,2008096014600126,362048171,1382529222,37049,74145,0.34100002,0.442232,2.006,3.0660002,0.77,1.3299999,103,21,0.022000002,-0.010000001,0.020000001,-0.062000003,2.139812,0,nan,0.0,3,1,12
826292080,2008096015600125,362048179,1382529221,37020,74116,0.324,0.44224218,1.9890001,3.0540001,0.77,1.3299999,103,17,0.027,0.019000001,0.019000001,-0.075,2.139812,0,nan,0.0,3,1,12
827294145,2008096016600125,362048179,1382529226,37069,74166,0.316,0.4422523,1.9770001,3.0360003,0.77,1.15,103,14,0.003,-0.003,-0.002,-0.022000002,2.139812,0,nan,0.0,3,1,13
828294944,2008096017600125,362048178,1382529231,37223,74320,0.279,0.44226152,1.96,3.006,0.77,1.15,103,31,0.036000002,-0.036000002,-0.002,0.009000001,2.139812,0,nan,0.0,3,1,13
829299372,2008096018600124,362048170,1382529231,37440,74537,0.293,0.4422706,1.9480001,2.983,0.77,1.15,103,36,0.12900001,-0.105000004,-0.075,-0.11100001,2.139812,0,nan,0.0,3,1,13
830299277,2008096019600124,362048160,1382529233,37543,74639,0.37,0.44228318,1.9610001,2.982,0.77,1.14,103,21,0.042000003,-0.028,-0.031000001,-0.09900001,2.139812,0,nan,0.0,3,1,13
831299048,2008096020600123,362048155,1382529230,37522,74618,0.36200002,0.4422945,1.9590001,2.9710002,0.77,1.14,103,33,0.047000002,-0.047000002,0.004,-0.017,2.139812,0,nan,0.0,3,1,13
832289804,2008096021600123,362048151,1382529229,37633,74730,0.367,0.44230464,1.9560001,2.9610002,0.77,1.14,103,30,0.075,0.074,-0.013,0.16100001,2.139812,0,nan,0.0,3,1,13
833292045,2008096022600123,362048144,1382529228,37699,74795,0.268,0.44231442,1.9460001,2.9390001,0.77,1.14,103,31,0.013,0.004,-0.013,-0.023000002,2.139812,0,nan,0.0,3,1,13
834293054,2008096023600122,362048145,1382529229,37799,74895,0.689,0.44232732,1.9590001,2.9380002,0.77,1.14,96,19,0.261,0.25800002,-0.039,0.052,2.139812,0,nan,0.0,3,1,13
835295129,2008096024600122,362048184,1382529257,37865,74962,0.76900005,0.7311767,2.0830002,3.012,0.77,1.14,96,39,0.272,0.264,0.065000005,0.008,1.6504296,0,nan,0.0,3,1,13
836294514,2008096025600122,362048201,1382529254,37812,74908,0.86100006,0.7311914,2.186,3.131,0.77,1.14,96,40,0.13000001,0.12900001,-0.019000001,0.016,1.6504296,0,nan,0.0,3,1,13
837294466,2008096026600121,362048231,1382529256,37925,75022,0.44200003,0.731206,2.299,3.2580001,0.77,1.14,96,47,0.24400002,0.10700001,0.21900001,-0.006,1.6504296,0,nan,0.0,3,1,13
838294151,2008096027600121,362048223,1382529262,37933,75030,0.32900003,0.7312128,2.2700002,3.157,0.77,1.14,96,15,0.013,0.012,-0.003,-0.017,1.6504296,0,nan,0.0,3,1,13
839297202,2008096028600120,362048222,1382529261,37993,75090,0.307,0.7312183,2.239,3.1100001,0.77,1.14,96,19,0.055000003,0.030000001,-0.046000004,0.07,1.6504296,0,nan,0.0,3,1,13
840292171,2008096029600120,362048220,1382529260,37989,75085,0.326,0.7312238,2.209,3.075,0.77,1.14,96,21,0.067,0.055000003,0.038000003,-0.16700001,1.6504296,0,nan,0.0,3,1,13
841289066,2008096030600120,362048217,1382529261,38010,75107,0.2,0.7312289,2.18,3.0410001,0.77,1.14,96,9,0.033,0.002,0.033,0.019000001,1.6504296,0,nan,0.0,3,1,13
842296358,2008096031600119,362048211,1382529255,38093,75189,0.259,0.73123425,2.1330001,2.983,0.77,1.14,96,50,0.017,-0.011000001,-0.012,-0.033,1.6504296,0,nan,0.0,3,1,13
843294199,2008096032600119,362048210,1382529255,38173,75270,0.24100001,0.7312394,2.0770001,2.9090002,0.77,1.14,96,33,0.031000001,0.031000001,-0.003,-0.015000001,1.6504296,0,nan,0.0,3,1,13
844292183,2008096033600119,362048211,1382529251,38197,75293,0.30100003,0.7312442,2.045,2.868,0.77,1.14,96,16,0.017,0.009000001,0.014,-0.024,1.6504296,0,nan,0.0,3,1,13
845293216,2008096034600118,362048209,1382529254,38358,75454,0.503,0.73125136,2.046,2.8620002,0.77,1.14,96,18,0.091000006,-0.069000006,0.059000004,0.007,1.6504296,0,nan,0.0,3,1,13
846297075,2008096035600118,362048211,1382529255,38408,75504,0.485,0.7312605,2.0670002,2.8700001,0.77,1.14,96,22,0.025,0.025,0.004,-0.016,1.6504296,0,nan,0.0,3,1,13
847292050,2008096036600117,362048215,1382529257,38347,75443,0.374,0.7312669,2.038,2.8360002,0.77,1.14,96,25,0.076000005,-0.075,0.010000001,0.011000001,1.6504296,0,nan,0.0,3,1,13
848293058,2008096037600117,362048216,1382529257,38263,75360,0.351,0.73127407,2.042,2.8430002,0.77,1.14,97,38,0.011000001,0.006,0.009000001,-0.062000003,1.6504296,0,nan,0.0,3,1,13
849296083,2008096038600117,362048210,1382529262,38527,75624,0.563,0.73128337,2.091,2.891,0.77,1.14,97,36,0.35200003,-0.163,-0.312,-0.27,1.6504296,0,nan,0.0,3,1,13
850296047,2008096039600116,362048205,1382529271,39091,76188,0.785,0.73129594,2.223,3.0140002,0.77,1.14,97,33,0.596,-0.39800003,0.44400004,-0.43500003,1.6504296,0,nan,0.0,3,1,13
851296048,2008096040600116,362048164,1382529252,39051,76147,0.93700004,0.7313119,2.3930001,3.1980002,0.77,1.14,97,35,0.558,-0.526,-0.186,-0.16600001,1.6504296,0,nan,0.0,3,1,13
852293223,2008096041600116,362048131,1382529282,39264,76361,0.93000007,0.731329,2.588,3.4340003,0.77,1.14,97,33,0.38300002,-0.23700002,0.30100003,-0.11400001,1.6504296,0,nan,0.0,3,1,13
853294150,2008096042600115,362048120,1382529248,39745,76842,0.711,0.73134387,2.7640002,3.6880002,0.77,1.14,97,27,0.11000001,0.061000004,-0.091000006,-0.25100002,1.6504296,0,nan,0.0,3,1,13
854291040,2008096043600115,362048137,1382529233,39534,76631,0.9710001,0.73135996,2.9210002,3.9370003,0.77,1.14,97,27,0.21000001,0.209,0.022000002,-0.067,1.6504296,0,nan,0.0,3,1,13
855301045,2008096044600114,362048135,1382529202,39383,76479,0.86,0.7313758,3.0660002,4.1740003,0.77,1.14,97,25,0.18200001,-0.037,0.178,-0.009000001,1.6504296,0,nan,0.0,3,1,13
856296045,2008096045600114,362048147,1382529205,40120,77216,0.896,0.73139226,3.2,4.393,0.77,1.14,97,26,0.44000003,0.41500002,-0.14600001,-0.333,1.6504296,0,nan,0.0,3,1,13
857292296,2008096046600114,362048174,1382529186,39469,76566,0.97800004,0.73140824,3.3260002,4.609,0.77,1.14,98,25,0.316,0.305,0.083000004,-0.071,1.6504296,0,nan,0.0,3,1,13
858304187,2008096047600113,362048154,1382529216,39449,76546,0.92100006,0.7314256,3.4290001,4.793,0.77,1.14,98,22,0.328,-0.20300001,0.25800002,-0.09,1.6504296,0,nan,0.0,3,1,13
859301047,2008096048600113,362048106,1382529223,39020,76117,0.998,0.73144406,3.5370002,4.9820004,0.77,1.14,98,21,0.50100005,-0.49,-0.10300001,0.201,1.6504296,0,nan,0.0,3,1,13
860301052,2008096049600113,362048150,1382529211,38784,75881,0.87100005,0.73146224,3.6310003,5.138,0.77,1.14,98,22,0.072000004,-0.056,0.045,0.040000003,1.6504296,0,nan,0.0,3,1,13
861302040,2008096050600112,362048166,1382529195,38653,75749,0.94100004,0.73147964,3.7250001,5.2920003,0.77,1.14,98,21,0.163,0.10700001,-0.123,0.023000002,1.6504296,0,nan,0.0,3,1,13
