timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,state_of_health,max_error,connected,source,priority,id,is_powering_off,warning
646854300,14.801258,15.789006,11.2512,10.710166,0.0,130.43723,0.8018201,1.0320346,nan,4,3.9472516,3.9472516,3.9472516,3.9472516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
647154509,15.544967,15.792109,10.0792,10.808599,0.0,131.34875,0.80354387,1.0317471,nan,4,3.9480271,3.9480271,3.9480271,3.9480271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
647454143,15.763704,15.790045,11.9837,10.597927,0.0,132.21098,0.80281335,1.0318689,nan,4,3.9475112,3.9475112,3.9475112,3.9475112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
647754467,15.559548,15.782547,11.4855995,10.870718,0.0,133.13698,0.8003805,1.0322748,nan,4,3.9456367,3.9456367,3.9456367,3.9456367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
648054096,16.069937,15.80655,10.5187,10.792663,0.0,134.02347,0.8097308,1.0307165,nan,4,3.9516375,3.9516375,3.9516375,3.9516375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
648354160,15.705373,15.806322,12.100901,10.507382,0.0,134.8743,0.80900127,1.030838,nan,4,3.9515805,3.9515805,3.9515805,3.9515805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
648654096,16.303257,15.817627,11.5442,11.085227,0.0,135.8628,0.8141325,1.0299847,nan,4,3.9544067,3.9544067,3.9544067,3.9544067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
648954259,15.690791,15.8036785,12.4232,11.159603,0.0,136.7891,0.8084119,1.0309361,nan,4,3.9509196,3.9509196,3.9509196,3.9509196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
649254097,15.865781,15.800043,6.446,10.589756,0.0,137.62196,0.806228,1.0312997,nan,4,3.9500108,3.9500108,3.9500108,3.9500108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
649554104,15.8366165,15.804691,13.4194,10.728714,0.0,138.51892,0.8079727,1.0310092,nan,4,3.9511728,3.9511728,3.9511728,3.9511728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
649854096,15.6762085,15.797723,12.8041,10.804267,0.0,139.43929,0.8057292,1.0313829,nan,4,3.9494307,3.9494307,3.9494307,3.9494307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
650154093,15.792869,15.805069,11.1633,10.970202,0.0,140.37108,0.808966,1.0308439,nan,4,3.9512672,3.9512672,3.9512672,3.9512672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
650454111,15.778286,15.800525,11.0168,10.941665,0.0,141.28784,0.8076952,1.0310555,nan,4,3.9501312,3.9501312,3.9501312,3.9501312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
650754163,15.355393,15.771654,10.4307995,11.110856,0.0,142.22769,0.79754096,1.0327489,nan,4,3.9429135,3.9429135,3.9429135,3.9429135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
651054158,15.457471,15.781975,10.225699,10.907128,0.0,143.12498,0.8013285,1.0321167,nan,4,3.9454937,3.9454937,3.9454937,3.9454937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
651354098,15.719956,15.775687,10.7238,11.107457,0.0,144.07895,0.79953176,1.0324165,nan,4,3.9439218,3.9439218,3.9439218,3.9439218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
651654100,15.807451,15.800503,10.137799,11.222227,0.0,145.02846,0.8088029,1.030871,nan,4,3.9501257,3.9501257,3.9501257,3.9501257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
651954188,15.967859,15.825502,11.6907,11.1340065,0.0,145.94513,0.81821567,1.0293067,nan,4,3.9563756,3.9563756,3.9563756,3.9563756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
652254188,15.953277,15.8308,10.548,11.024665,0.0,146.85623,0.8201392,1.0289875,nan,4,3.9577,3.9577,3.9577,3.9577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
652554191,15.807451,15.802074,15.0016,11.401507,0.0,147.835,0.8102196,1.0306352,nan,4,3.9505186,3.9505186,3.9505186,3.9505186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
652854104,15.90953,15.809207,12.6576,11.004584,0.0,148.71063,0.812085,1.030325,nan,4,3.9523017,3.9523017,3.9523017,3.9523017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
653154191,15.603296,15.824365,9.0537,10.949034,0.0,149.62086,0.817694,1.0293932,nan,4,3.9560912,3.9560912,3.9560912,3.9560912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
653454190,15.5158,15.796462,9.8741,10.907018,0.0,150.52328,0.8065589,1.0312446,nan,4,3.9491155,3.9491155,3.9491155,3.9491155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
653754238,16.055355,15.795162,10.928901,10.559273,0.0,151.37514,0.80553466,1.0314152,nan,4,3.9487906,3.9487906,3.9487906,3.9487906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
654054191,16.244926,15.8069105,11.0168,10.443236,0.0,152.23422,0.8094552,1.0307624,nan,4,3.9517276,3.9517276,3.9517276,3.9517276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
654354106,15.749122,15.803189,9.962,10.504557,0.0,153.12799,0.8076709,1.0310594,nan,4,3.9507973,3.9507973,3.9507973,3.9507973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
654654098,15.544967,15.792723,10.255,10.871372,0.0,154.07047,0.8040193,1.0316678,nan,4,3.9481807,3.9481807,3.9481807,3.9481807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
654954126,16.66782,15.809022,12.5404005,10.782098,0.0,154.95784,0.8105162,1.030586,nan,4,3.9522555,3.9522555,3.9522555,3.9522555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
655254101,15.647043,15.806055,11.5735,10.79545,0.0,155.8573,0.80906993,1.0308266,nan,4,3.9515138,3.9515138,3.9515138,3.9515138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
655554151,16.084518,15.799213,9.756901,10.533455,0.0,156.71027,0.80584127,1.0313642,nan,4,3.9498034,3.9498034,3.9498034,3.9498034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
655854113,15.734539,15.785389,9.962,10.373652,0.0,157.55963,0.8000358,1.0323323,nan,4,3.9463472,3.9463472,3.9463472,3.9463472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
656154095,16.011606,15.803503,10.0792,10.343277,0.0,158.4236,0.8066109,1.0312359,nan,4,3.9508758,3.9508758,3.9508758,3.9508758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
656454123,15.792869,15.797382,11.5735,10.481892,0.0,159.29893,0.80404645,1.0316633,nan,4,3.9493456,3.9493456,3.9493456,3.9493456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
656754103,15.603296,15.768177,10.3429,10.454071,0.0,160.16524,0.7929352,1.0335189,nan,4,3.9420443,3.9420443,3.9420443,3.9420443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
657054158,16.02619,15.770327,11.397699,10.367803,0.0,161.01506,0.79397994,1.0333441,nan,4,3.9425817,3.9425817,3.9425817,3.9425817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
657354100,16.172014,15.772724,9.2295,10.215207,0.0,161.87093,0.79551107,1.0330882,nan,4,3.943181,3.943181,3.943181,3.943181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
657654156,16.011606,15.780122,10.2843,10.192574,0.0,162.71817,0.79818326,1.0326416,nan,4,3.9450305,3.9450305,3.9450305,3.9450305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
657954099,15.734539,15.798421,9.1709,10.3829,0.0,163.60594,0.80535966,1.0314444,nan,4,3.9496052,3.9496052,3.9496052,3.9496052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
658254100,16.02619,15.815427,8.438399,10.794999,0.0,164.54836,0.8129061,1.0301886,nan,4,3.9538567,3.9538567,3.9538567,3.9538567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
658554095,15.865781,15.844336,10.0206,10.373491,0.0,165.35982,0.8231123,1.0284947,nan,4,3.961084,3.961084,3.961084,3.961084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
658854095,15.544967,15.837169,10.3722,10.305824,0.0,166.21686,0.8199671,1.0290161,nan,4,3.9592922,3.9592922,3.9592922,3.9592922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
659154203,15.924111,15.844153,9.6104,10.367232,0.0,167.08986,0.8225115,1.0285943,nan,4,3.9610384,3.9610384,3.9610384,3.9610384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
659454098,15.224151,15.798203,10.0206,10.372074,0.0,167.95735,0.8050192,1.0315012,nan,4,3.9495509,3.9495509,3.9495509,3.9495509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
659754194,15.8366165,15.807123,9.1416,10.233694,0.0,168.80219,0.80888206,1.0308578,nan,4,3.9517808,3.9517808,3.9517808,3.9517808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
660054242,15.822034,15.824617,9.405299,10.484037,0.0,169.7024,0.81581384,1.0297054,nan,4,3.9561543,3.9561543,3.9561543,3.9561543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
660354199,15.5158,15.827092,11.2219,10.525667,0.0,170.58868,0.81729347,1.0294597,nan,4,3.956773,3.956773,3.956773,3.956773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
660654141,15.894947,15.798329,9.5225,10.48696,0.0,171.4622,0.8063095,1.0312862,nan,4,3.9495823,3.9495823,3.9495823,3.9495823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
660954162,16.390753,15.788743,11.1047,10.362172,0.0,172.31102,0.8022521,1.0319625,nan,4,3.9471858,3.9471858,3.9471858,3.9471858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
661254098,15.559548,15.787874,11.2512,10.750001,0.0,173.21097,0.8010891,1.0321566,nan,4,3.9469686,3.9469686,3.9469686,3.9469686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
661554095,15.90953,15.803289,14.737901,10.804713,0.0,174.11119,0.8080576,1.0309951,nan,4,3.9508224,3.9508224,3.9508224,3.9508224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
661854103,15.413723,15.795529,8.5556,10.59071,0.0,175.00899,0.80514747,1.0314798,nan,4,3.9488823,3.9488823,3.9488823,3.9488823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
662154108,15.6762085,15.773978,12.892,10.1913395,0.0,175.80748,0.7940491,1.0333326,nan,4,3.9434946,3.9434946,3.9434946,3.9434946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
662454095,16.084518,15.773309,9.6104,11.385324,0.0,176.89333,0.79647475,1.032927,nan,4,3.9433272,3.9433272,3.9433272,3.9433272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
662754098,15.822034,15.777503,10.3722,10.762426,0.0,177.72374,0.7981542,1.0326465,nan,4,3.9443758,3.9443758,3.9443758,3.9443758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
663054182,15.938694,15.799569,10.225699,10.636587,0.0,178.59967,0.8060797,1.0313245,nan,4,3.9498923,3.9498923,3.9498923,3.9498923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
663354151,15.749122,15.786995,8.7607,10.679459,0.0,179.4932,0.801626,1.032067,nan,4,3.9467487,3.9467487,3.9467487,3.9467487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
663654100,15.865781,15.766295,9.6397,10.668613,0.0,180.38574,0.79417163,1.0333121,nan,4,3.9415739,3.9415739,3.9415739,3.9415739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
663954096,15.90953,15.738698,10.841001,10.796068,0.0,181.2896,0.7840889,1.035001,nan,4,3.9346745,3.9346745,3.9346745,3.9346745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
664254161,15.6762085,15.747402,9.6104,10.686278,0.0,182.16783,0.7874921,1.0344304,nan,4,3.9368505,3.9368505,3.9368505,3.9368505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
664554097,15.530384,15.7541065,13.3901,10.890589,0.0,183.097,0.79049045,1.0339282,nan,4,3.9385266,3.9385266,3.9385266,3.9385266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
664854097,15.938694,15.773131,10.6066,10.974476,0.0,184.02986,0.79784375,1.0326984,nan,4,3.9432828,3.9432828,3.9432828,3.9432828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
665154096,15.807451,15.763917,9.083,10.855673,0.0,184.92386,0.79394895,1.0333493,nan,4,3.9409792,3.9409792,3.9409792,3.9409792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
665454133,15.749122,15.76797,13.302199,10.847468,0.0,185.82504,0.79591066,1.0330213,nan,4,3.9419925,3.9419925,3.9419925,3.9419925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
665754179,15.428306,15.712357,10.665199,10.9740095,0.0,186.75304,0.7746628,1.036585,nan,4,3.9280891,3.9280891,3.9280891,3.9280891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
666054096,15.924111,15.728458,7.9110003,10.235865,0.0,187.54492,0.77909833,1.0358391,nan,4,3.9321146,3.9321146,3.9321146,3.9321146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
666355607,15.574131,15.728089,11.1926,11.036356,0.0,188.56416,0.780588,1.0355887,nan,4,3.9320223,3.9320223,3.9320223,3.9320223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
666655050,15.953277,15.743501,10.870299,10.727275,0.0,189.42238,0.78623325,1.0346414,nan,4,3.9358752,3.9358752,3.9358752,3.9358752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
666955513,15.749122,15.74295,11.368401,10.7286825,0.0,190.32596,0.7860225,1.0346767,nan,4,3.9357376,3.9357376,3.9357376,3.9357376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
667254890,16.142849,15.755504,12.0130005,10.909759,0.0,191.2483,0.79109746,1.0338265,nan,4,3.938876,3.938876,3.938876,3.938876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
667555488,15.472054,15.754111,10.4601,10.901067,0.0,192.15227,0.7907303,1.033888,nan,4,3.9385278,3.9385278,3.9385278,3.9385278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
667854630,15.544967,15.750624,12.6869,10.92831,0.0,193.05702,0.78953725,1.0340877,nan,4,3.937656,3.937656,3.937656,3.937656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
668155609,15.778286,15.742283,9.6104,10.730325,0.0,193.93625,0.785878,1.034701,nan,4,3.9355707,3.9355707,3.9355707,3.9355707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
668454858,16.142849,15.733369,10.4307995,10.947308,0.0,194.87457,0.7825735,1.0352554,nan,4,3.9333422,3.9333422,3.9333422,3.9333422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
668755264,15.194985,15.717172,10.255,10.924501,0.0,195.78679,0.7764271,1.0362881,nan,4,3.929293,3.929293,3.929293,3.929293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
669055081,15.34081,15.715077,11.4563,10.999791,0.0,196.70967,0.77603894,1.0363535,nan,4,3.9287694,3.9287694,3.9287694,3.9287694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
669355308,16.099102,15.717843,12.5404005,11.154863,0.0,197.6545,0.7769483,1.0362005,nan,4,3.9294608,3.9294608,3.9294608,3.9294608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
669654393,15.967859,15.696407,11.9837,11.271473,0.0,198.60988,0.7687624,1.0375789,nan,4,3.9241018,3.9241018,3.9241018,3.9241018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
669955291,15.734539,15.701731,10.8996,11.0155115,0.0,199.49591,0.7705491,1.0372778,nan,4,3.9254327,3.9254327,3.9254327,3.9254327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
670254535,15.442888,15.710153,9.7862,10.937268,0.0,200.40211,0.7736471,1.036756,nan,4,3.9275382,3.9275382,3.9275382,3.9275382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
670554919,15.399141,15.719987,10.928901,11.024983,0.0,201.32785,0.77769405,1.0360751,nan,4,3.9299967,3.9299967,3.9299967,3.9299967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
670854621,15.603296,15.738225,9.5518,10.903981,0.0,202.22464,0.7849367,1.0348588,nan,4,3.9345562,3.9345562,3.9345562,3.9345562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
671155010,15.894947,15.733919,12.892,10.982046,0.0,203.14606,0.78323776,1.0351439,nan,4,3.9334798,3.9334798,3.9334798,3.9334798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
671454118,15.428306,15.721455,9.6104,10.801046,0.0,204.02289,0.77842265,1.0359527,nan,4,3.9303637,3.9303637,3.9303637,3.9303637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
671754768,15.8366165,15.720856,10.7824,11.180322,0.0,204.99619,0.77876073,1.0358958,nan,4,3.930214,3.930214,3.930214,3.930214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
672054140,15.209568,15.699878,10.548,10.949813,0.0,205.88367,0.77032644,1.0373152,nan,4,3.9249694,3.9249694,3.9249694,3.9249694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
672354728,15.967859,15.697745,10.870299,10.854955,0.0,206.78174,0.7691501,1.0375136,nan,4,3.9244363,3.9244363,3.9244363,3.9244363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
672654286,15.851198,15.703141,9.756901,11.273056,0.0,207.75597,0.77140266,1.0371339,nan,4,3.9257853,3.9257853,3.9257853,3.9257853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
672954711,15.472054,15.70535,10.4307995,10.803702,0.0,208.60825,0.7712863,1.0371536,nan,4,3.9263375,3.9263375,3.9263375,3.9263375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
673254120,15.894947,15.721258,11.1047,10.686264,0.0,209.48848,0.77726156,1.0361478,nan,4,3.9303145,3.9303145,3.9303145,3.9303145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
673554503,16.25951,15.725863,11.8372,10.755933,0.0,210.39195,0.77917033,1.035827,nan,4,3.9314659,3.9314659,3.9314659,3.9314659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
673854153,15.34081,15.720854,10.4307995,10.839318,0.0,211.30219,0.77731353,1.0361391,nan,4,3.9302135,3.9302135,3.9302135,3.9302135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
674154202,15.399141,15.714272,10.5187,11.399016,0.0,212.31224,0.77454644,1.0366046,nan,4,3.928568,3.928568,3.928568,3.928568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
674454166,16.20118,15.7140665,12.569699,11.579922,0.0,213.28264,0.7743724,1.0366338,nan,4,3.9285166,3.9285166,3.9285166,3.9285166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
674754231,15.924111,15.66766,12.3646,11.949074,0.0,214.31522,0.7566431,1.0396265,nan,4,3.916915,3.916915,3.916915,3.916915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
675054096,15.938694,15.689599,11.749299,11.462598,0.0,215.22195,0.7650021,1.0382134,nan,4,3.9223998,3.9223998,3.9223998,3.9223998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
675354096,15.690791,15.700269,12.2767,11.448234,0.0,216.16347,0.76919776,1.0375056,nan,4,3.9250672,3.9250672,3.9250672,3.9250672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
675654158,15.253316,15.693394,11.1926,11.330041,0.0,217.10284,0.7667406,1.03792,nan,4,3.9233484,3.9233484,3.9233484,3.9233484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
675954129,15.778286,15.717465,9.376,11.186579,0.0,218.01608,0.7759188,1.0363736,nan,4,3.9293664,3.9293664,3.9293664,3.9293664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
676254102,15.413723,15.7092905,10.4307995,10.830707,0.0,218.88719,0.7728856,1.0368842,nan,4,3.9273226,3.9273226,3.9273226,3.9273226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
676554097,15.822034,15.709934,13.6245,11.063685,0.0,219.8231,0.7731026,1.0368477,nan,4,3.9274836,3.9274836,3.9274836,3.9274836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
676854098,15.5158,15.709734,12.0130005,11.174371,0.0,220.77402,0.7733672,1.036803,nan,4,3.9274335,3.9274335,3.9274335,3.9274335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
677154144,15.442888,15.696312,12.042299,11.325165,0.0,221.7269,0.7688888,1.0375577,nan,4,3.924078,3.924078,3.924078,3.924078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
677454158,16.186598,15.722226,13.565901,11.110684,0.0,222.62558,0.77873737,1.0358998,nan,4,3.9305565,3.9305565,3.9305565,3.9305565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
677754093,16.011606,15.722744,12.0130005,11.061084,0.0,223.54117,0.77851945,1.0359364,nan,4,3.930686,3.930686,3.930686,3.930686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
678054126,16.099102,15.741811,10.548,11.12422,0.0,224.47475,0.78619653,1.0346476,nan,4,3.9354527,3.9354527,3.9354527,3.9354527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
678354095,15.647043,15.737136,14.4156,11.111377,0.0,225.38914,0.78398496,1.0350186,nan,4,3.934284,3.934284,3.934284,3.934284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
678654301,15.5158,15.726165,9.376,10.779904,0.0,226.25847,0.7796734,1.0357424,nan,4,3.9315412,3.9315412,3.9315412,3.9315412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
