timestamp,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,_padding0[0],_padding0[1],_padding0[2],_padding0[3],_padding0[4],heartbeats[0].timestamp,heartbeats[0].system_id,heartbeats[0].component_id,heartbeats[0].type,heartbeats[0].state,heartbeats[0]._padding0[0],heartbeats[0]._padding0[1],heartbeats[0]._padding0[2],heartbeats[0]._padding0[3],heartbeats[1].timestamp,heartbeats[1].system_id,heartbeats[1].component_id,heartbeats[1].type,heartbeats[1].state,heartbeats[1]._padding0[0],heartbeats[1]._padding0[1],heartbeats[1]._padding0[2],heartbeats[1]._padding0[3],heartbeats[2].timestamp,heartbeats[2].system_id,heartbeats[2].component_id,heartbeats[2].type,heartbeats[2].state,heartbeats[2]._padding0[0],heartbeats[2]._padding0[1],heartbeats[2]._padding0[2],heartbeats[2]._padding0[3],heartbeats[3].timestamp,heartbeats[3].system_id,heartbeats[3].component_id,heartbeats[3].type,heartbeats[3].state,heartbeats[3]._padding0[0],heartbeats[3]._padding0[1],heartbeats[3]._padding0[2],heartbeats[3]._padding0[3]
356269305,1200.0,0.62888896,0.06298639,1.0007838,0.0,0,0,1,1,1,1,38,0,0,0,0,0,356267777,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357439164,1200.0,0.62888896,0.041999914,1.1139977,0.0,0,0,1,1,1,1,38,0,0,0,0,0,357436762,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358349155,1200.0,0.62888896,0.020794898,1.2546256,0.0,0,0,1,1,1,1,38,0,0,0,0,0,358344311,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359369232,1200.0,0.62888896,0.062381238,1.1426659,0.0,0,0,1,1,1,1,38,0,0,0,0,0,359364798,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360449355,1200.0,0.62888896,0.041995756,1.0728916,0.0,0,0,1,1,1,1,38,0,0,0,0,0,360446843,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361359185,1200.0,0.62888896,0.020999748,1.1809858,0.0,0,0,1,1,1,1,38,0,0,0,0,0,361358769,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362369234,1200.0,0.62888896,0.06238272,1.1555656,0.0,0,0,1,1,1,1,38,0,0,0,0,0,362368850,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363459180,1200.0,0.62888896,0.06799489,1.0739194,0.0,0,0,1,1,1,1,38,0,0,0,0,0,363455767,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364349158,1200.0,0.62888896,0.041587614,1.1278164,0.0,0,0,1,1,1,1,38,0,0,0,0,0,364348767,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365379130,1200.0,0.62888896,0.041999955,1.0459989,0.0,0,0,1,1,1,1,38,0,0,0,0,0,365372810,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366429189,1200.0,0.62888896,0.041584197,1.2019813,0.0,0,0,1,1,1,1,38,0,0,0,0,0,366427886,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367459192,1200.0,0.62888896,0.041996595,1.220901,0.0,0,0,1,1,1,1,38,0,0,0,0,0,367451771,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368379158,1200.0,0.62888896,0.04199924,0.9729824,0.0,0,0,1,1,1,1,38,0,0,0,0,0,368377449,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369449180,1200.0,0.62888896,0.041588027,1.1743666,0.0,0,0,1,1,1,1,38,0,0,0,0,0,369442763,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370389149,1200.0,0.62888896,0.04199941,1.2399826,0.0,0,0,1,1,1,1,38,0,0,0,0,0,370387765,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371389596,1200.0,0.62888896,0.041580122,1.0583131,0.0,0,0,1,1,1,1,38,0,0,0,0,0,371379799,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372439111,1200.0,0.62888896,0.04199496,1.0528736,0.0,0,0,1,1,1,1,38,0,0,0,0,0,372430393,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373469191,1200.0,0.62888896,0.06734247,1.2834681,0.0,0,0,1,1,1,1,38,0,0,0,0,0,373459777,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374539318,1200.0,0.62888896,0.04199727,1.0709304,0.0,0,0,1,1,1,1,38,0,0,0,0,0,374536013,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375479246,1200.0,0.62888896,0.041585393,1.072309,0.0,0,0,1,1,1,1,38,0,0,0,0,0,375469804,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376469760,1200.0,0.62888896,0.041996893,1.1039183,0.0,0,0,1,1,1,1,38,0,0,0,0,0,376462771,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377519363,1200.0,0.62888896,0.041982744,1.3084621,0.0,0,0,1,1,1,1,38,0,0,0,0,0,377517961,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378459234,1200.0,0.62888896,0.041603763,1.0222639,0.0,0,0,1,1,1,1,38,0,0,0,0,0,378458954,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379469196,1200.0,0.62888896,0.0419984,1.1629558,0.0,0,0,1,1,1,1,38,0,0,0,0,0,379466766,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380549110,1200.0,0.62888896,0.041587535,1.0882071,0.0,0,0,1,1,1,1,38,0,0,0,0,0,380542225,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381459375,1200.0,0.62888896,0.0415828,1.2158018,0.0,0,0,1,1,1,1,38,0,0,0,0,0,381458784,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382479559,1200.0,0.62888896,0.06799164,1.0128753,0.0,0,0,1,1,1,1,38,0,0,0,0,0,382470766,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383529266,1200.0,0.62888896,0.041589633,1.2090701,0.0,0,0,1,1,1,1,38,0,0,0,0,0,383528870,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384459109,1200.0,0.62888896,0.04199958,0.9639903,0.0,0,0,1,1,1,1,38,0,0,0,0,0,384458766,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385479191,1200.0,0.62888896,0.041582387,1.2831136,0.0,0,0,1,1,1,1,38,0,0,0,0,0,385474789,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386549302,1200.0,0.62888896,0.041580204,1.1276156,0.0,0,0,1,1,1,1,38,0,0,0,0,0,386543855,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387559108,1200.0,0.62888896,0.04159124,1.0754306,0.0,0,0,1,1,1,1,38,0,0,0,0,0,387553236,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388629110,1200.0,0.62888896,0.041582428,1.062332,0.0,0,0,1,1,1,1,38,0,0,0,0,0,388619801,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389529111,1200.0,0.62888896,0.04199643,1.375883,0.0,0,0,1,1,1,1,38,0,0,0,0,0,389520801,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390559298,1200.0,0.62888896,0.041587573,0.9872098,0.0,0,0,1,1,1,1,38,0,0,0,0,0,390557767,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391629473,1200.0,0.62888896,0.041999284,1.1499804,0.0,0,0,1,1,1,1,38,0,0,0,0,0,391628772,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392549233,1200.0,0.62888896,0.06733086,1.2119555,0.0,0,0,1,1,1,1,38,0,0,0,0,0,392542817,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393569282,1200.0,0.62888896,0.04199311,1.1528108,0.0,0,0,1,1,1,1,38,0,0,0,0,0,393560776,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394629189,1200.0,0.62888896,0.04159091,0.98728895,0.0,0,0,1,1,1,1,38,0,0,0,0,0,394620801,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
