timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
380050517,-0.073829144,0.28187948,0.6806482
380241681,-0.15968037,0.22092664,0.6806482
380444090,-0.25145236,0.1280462,0.67104155
380646608,-0.32546204,0.058385853,0.67104155
380837805,-0.3876302,0.043873284,0.6262106
381051471,-0.32842243,0.087410994,0.6518283
381243325,-0.18040307,0.084508486,0.71907485
381445494,-0.07974991,0.14546129,0.7158726
381647961,-0.059027202,0.25575683,0.6614349
381850403,-0.044225264,0.31380713,0.61019945
382041651,-0.08567069,0.24124427,0.6454238
382243868,-0.12119533,0.11353363,0.67104155
382446276,-0.1271161,0.06999591,0.7158726
382648565,-0.12415571,0.1483638,0.73188365
382851047,-0.091591455,0.28187948,0.6998615
383042283,0.04458635,0.36314988,0.67104155
383244701,0.13635837,0.2673669,0.7062659
383447167,0.1274772,0.18319398,0.7062659
383638397,0.15708107,0.18029144,0.69345707
383852094,0.1037941,0.28187948,0.63581717
384043231,0.023863642,0.35734487,0.5973906
384246079,-0.044225264,0.3486373,0.61340165
384448589,-0.070868745,0.20351158,0.69665927
384650974,-0.14191803,0.07580094,0.72868145
384842182,-0.21888812,0.026458196,0.72547925
385044674,-0.1271161,0.1715839,0.7767147
385246726,0.023863642,0.39217502,0.767108
385449162,0.31102118,0.35444233,0.7414903
385651693,0.34062508,0.13094871,0.80873686
385842845,0.20740765,0.014848138,0.84075904
386045268,0.13635837,-0.04320215,0.8247479
386247700,0.20148689,-0.14479016,0.80553466
386438935,0.36430818,-0.18542536,0.7158726
386641406,0.49160483,0.00033556522,0.6518283
386843951,0.42351592,0.31961218,0.603795
387046706,0.18964532,0.41539514,0.7062659
387249120,0.04754674,0.27607444,0.78311914
387451259,0.041625965,0.09611855,0.86957896
387642365,0.07419022,-0.08383735,0.9080056
387844846,0.24885307,0.6563038,0.66783935
388047255,0.34358546,0.29348952,1.0264876
388249777,0.2814173,-0.13318011,1.1321608
388440940,0.07715061,-0.35957623,1.0264876
388643416,-0.18632385,-0.82688105,0.795928
388845852,-0.059027202,-1.4480191,0.19391133
389048283,-0.88497525,-1.3493336,-2.0572467
389250751,-0.35802633,-0.8239786,-0.93006665
389441952,-1.0448362,0.16287638,-0.3024322
389644424,-1.4829735,-0.046104662,0.17469804
389846851,-1.5451415,-0.16510776,0.2643601
390049672,-1.5777057,-0.3334536,0.3604266
390240869,-1.4089637,-0.34216112,0.73188365
390443372,-1.4148846,-0.15930271,0.632615
390645675,-1.4237657,-0.07803233,0.66463715
390847892,-1.4208053,-0.08383735,0.67104155
391050329,-1.4237657,-0.08093484,0.67104155
391241539,-1.4237657,-0.08093484,0.67104155
391443927,-1.4237657,-0.08383735,0.67104155
391646432,-1.4237657,-0.08093484,0.66783935
391848895,-1.4237657,-0.08383735,0.67104155
392040065,-1.4237657,-0.08383735,0.67424375
392242549,-1.4237657,-0.08093484,0.67424375
392444939,-1.4237657,-0.08383735,0.66463715
392647436,-1.426726,-0.08383735,0.67424375
392850270,-1.426726,-0.08093484,0.66783935
393041478,-1.4237657,-0.08383735,0.66783935
393243903,-1.4237657,-0.08383735,0.67104155
393446355,-1.426726,-0.08383735,0.67104155
393648785,-1.426726,-0.08383735,0.67424375
393840033,-1.4237657,-0.08383735,0.67424375
394042072,-1.426726,-0.08383735,0.67104155
394244517,-1.4296864,-0.08383735,0.66783935
394447013,-1.4356072,-0.07803233,0.66783935
394649393,-1.4385676,-0.08093484,0.6614349
394840648,-1.4326469,-0.08383735,0.67104155
395054392,-1.4237657,-0.08383735,0.67104155
