timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
362252442,0.09732489,0.0791207,-0.08856165,0.0
362451196,0.09798169,0.078728996,-0.089082845,0.0
362651115,0.09814497,0.07783282,-0.08954184,0.0
362853556,0.09653339,0.079807945,-0.089829214,0.0
363053511,0.09663882,0.077132285,-0.08986821,0.0
363253469,0.09763879,0.077410236,-0.089812554,0.0
363452176,0.09568953,0.07994573,-0.08967329,0.0
363652131,0.094109975,0.07874489,-0.0892231,0.0
363852085,0.09415989,0.077361494,-0.088816635,0.0
364050777,0.09176909,0.075839944,-0.08828064,0.0
364254490,0.09061413,0.07685647,-0.08757055,0.0
364453193,0.09001625,0.07687023,-0.086950146,0.0
364653147,0.09051614,0.07547212,-0.08618117,0.0
364853101,0.089194946,0.07495064,-0.085599884,0.0
365051800,0.09226899,0.07627366,-0.08529615,0.0
365251764,0.09272686,0.076922245,-0.084828034,0.0
365450456,0.09240341,0.07652198,-0.0844486,0.0
365654166,0.08834648,0.07657113,-0.08403807,0.0
365852871,0.089693666,0.076618165,-0.08352073,0.0
366052828,0.08965433,0.07595074,-0.083057,0.0
366252797,0.08827341,0.07534461,-0.08246571,0.0
366451473,0.08468477,0.07562295,-0.08178207,0.0
366651431,0.089892186,0.07505951,-0.081178494,0.0
366851389,0.088431746,0.07381495,-0.080335446,0.0
367053838,0.08810238,0.07243544,-0.07931739,0.0
367253795,0.088081494,0.07200484,-0.078192085,0.0
367452494,0.08552723,0.07243234,-0.07709415,0.0
367652450,0.08370857,0.07213334,-0.07613145,0.0
367852411,0.083660595,0.07141863,-0.075359054,0.0
368052373,0.085698694,0.0717185,-0.07471492,0.0
368251113,0.08759322,0.07208109,-0.07410373,0.0
368451026,0.08784506,0.073506005,-0.07358965,0.0
368653466,0.08605363,0.073149316,-0.073122166,0.0
368853420,0.08506395,0.073710375,-0.072879046,0.0
369052123,0.087620765,0.07429559,-0.07280589,0.0
369252089,0.08593612,0.07500698,-0.0726363,0.0
369452046,0.08533166,0.07358659,-0.072243765,0.0
369650739,0.08612145,0.07360283,-0.07185585,0.0
369854432,0.08757256,0.07359262,-0.0714944,0.0
370053140,0.0842517,0.07337837,-0.0712524,0.0
370253094,0.084010564,0.072683185,-0.07107615,0.0
370453052,0.08398819,0.07214917,-0.07106502,0.0
370651754,0.08508962,0.07181572,-0.071063295,0.0
370851709,0.08971979,0.070849985,-0.07105039,0.0
371050408,0.084096804,0.06985633,-0.07095271,0.0
371254106,0.08479494,0.070037335,-0.07090997,0.0
371454065,0.0866212,0.06964624,-0.07103755,0.0
371652774,0.08629661,0.07077964,-0.07116056,0.0
371852731,0.08374501,0.07050235,-0.07120558,0.0
372051447,0.08345638,0.06983539,-0.07121836,0.0
372251375,0.09099964,0.07097201,-0.07125143,0.0
372451329,0.09186587,0.07104426,-0.071024284,0.0
372653783,0.082810804,0.069074385,-0.07075924,0.0
372853731,0.08635288,0.07016009,-0.07084376,0.0
373052457,0.08662806,0.070504636,-0.07085544,0.0
373252391,0.08744407,0.07021435,-0.07095328,0.0
373452370,0.08650894,0.07047513,-0.0710539,0.0
373651057,0.08658645,0.070915036,-0.07120337,0.0
373851001,0.08621774,0.071440175,-0.071307436,0.0
374053462,0.08537796,0.07190254,-0.07128744,0.0
374253402,0.08489586,0.07154153,-0.071435094,0.0
374453387,0.086411014,0.07161003,-0.071771696,0.0
374652074,0.08602364,0.0712548,-0.072267175,0.0
374852027,0.08682572,0.070955455,-0.07280808,0.0
375051971,0.08743089,0.07296314,-0.0734498,0.0
375250684,0.08888245,0.07386567,-0.07424428,0.0
375454377,0.088627174,0.07368026,-0.07479602,0.0
375653074,0.0891578,0.07355571,-0.075088926,0.0
375853027,0.0911693,0.07444602,-0.07551711,0.0
376052992,0.089962244,0.07404843,-0.075876474,0.0
376251687,0.08952483,0.074424654,-0.07600473,0.0
376451645,0.091063194,0.075359434,-0.07634186,0.0
376650341,0.09268154,0.0752647,-0.07661894,0.0
376854043,0.09167043,0.07548597,-0.07699088,0.0
377054043,0.09173087,0.077016406,-0.07757061,0.0
377252702,0.09388323,0.07729472,-0.077971466,0.0
377452655,0.09509357,0.08034434,-0.07833806,0.0
377651354,0.097861156,0.082605414,-0.079080015,0.0
377851304,0.093469284,0.07366416,-0.07950992,0.0
378051268,0.092916474,0.07148449,-0.07971622,0.0
378253714,0.09299955,0.07711394,-0.080286585,0.0
378453673,0.09791125,0.086240694,-0.08073501,0.0
378652365,0.09630673,0.08002623,-0.08117867,0.0
378852316,0.09461179,0.07716297,-0.08232104,0.0
379052271,0.09514404,0.07942141,-0.08356372,0.0
379250967,0.09464495,0.082314625,-0.08475616,0.0
379450924,0.09533447,0.07131544,-0.085883126,0.0
379653379,0.09554822,0.07195459,-0.087205194,0.0
379853328,0.10398403,0.08068817,-0.088729315,0.0
380053286,0.09789388,0.087204486,-0.090598665,0.0
380251980,0.0986672,0.0880709,-0.0935039,0.0
380451930,0.10493831,0.093344904,-0.0987714,0.0
380651881,0.112948775,0.104722045,-0.10932,0.0
380850590,0.12499645,0.10708543,-0.12322146,0.0
381054300,0.12398426,0.10365098,-0.1304517,0.0
381252996,0.12251739,0.10435307,-0.1340134,0.0
381452951,0.11976134,0.1036823,-0.13336322,0.0
381652898,0.11440521,0.098825015,-0.13001406,0.0
381851598,0.10705719,0.09635106,-0.12564574,0.0
382051587,0.09962818,0.089138016,-0.121985324,0.0
382251505,0.09806593,0.08902929,-0.1208227,0.0
382453970,0.09547653,0.09932515,-0.12607196,0.0
382653912,0.100302555,0.10810062,-0.12607196,0.0
382852611,0.100302555,0.10922884,-0.12607196,0.0
383052572,0.09986213,0.109415606,-0.12607196,0.0
383252526,0.10078474,0.11291062,-0.12607196,0.0
383451215,0.10448291,0.11143264,-0.12607196,0.0
383651168,0.1076131,0.10817473,-0.12607196,0.0
383853620,0.12286295,0.09980279,-0.12175242,0.0
384053575,0.115892895,0.09178456,-0.10154581,0.0
384253528,0.092317,0.07841556,-0.08501951,0.0
384452233,0.08623403,0.07326118,-0.07426115,0.0
384652182,0.08700399,0.06940377,-0.06816823,0.0
384852132,0.08536438,0.07597955,-0.066858925,0.0
385050824,0.095097736,0.08030131,-0.066858925,0.0
385254529,0.09708127,0.08291958,-0.066858925,0.0
385453235,0.0968186,0.08573619,-0.066858925,0.0
385653190,0.10250362,0.09132548,-0.066858925,0.0
385851888,0.10250362,0.092008606,-0.066858925,0.0
386051840,0.10344036,0.09211452,-0.066858925,0.0
386251804,0.104320146,0.09282602,-0.066858925,0.0
386450493,0.1055164,0.093764044,-0.066858925,0.0
386654215,0.10958624,0.09000865,-0.070076816,0.0
386852936,0.10454694,0.0911778,-0.07119107,0.0
387052845,0.096794404,0.08231881,-0.062577195,0.0
387252800,0.089624025,0.07171785,-0.052668225,0.0
387451501,0.087138504,0.06563585,-0.04474593,0.0
387651450,0.08716461,0.06308948,-0.039814036,0.0
387851403,0.08366918,0.06566472,-0.039387178,0.0
388053848,0.06549148,0.07705407,-0.03707814,0.0
388253800,0.0725764,0.088891245,-0.04191865,0.0
388452530,0.08537276,0.08281178,-0.04452072,0.0
388652459,0.09338981,0.08592153,-0.04820293,0.0
388852405,0.09338981,0.08727642,-0.046350703,0.0
389051110,0.09338981,0.096395634,-0.046697307,0.0
389251089,0.09338981,0.08755985,-0.046697307,0.0
389451020,0.09338981,0.054885313,-0.046697307,0.0
389653458,0.09338981,0.029036827,-0.046697307,0.0
389853409,0.09338981,0.029036827,-0.046697307,0.0
390052132,0.09338981,0.0074792663,-0.046697307,0.0
390252094,0.09338981,-0.087512106,-0.046697307,0.0
390452040,0.09338981,-0.1939132,-0.046697307,0.0
390650718,0.09338981,-0.3,-0.046697307,0.0
390850679,0.09338981,-0.3,-0.046697307,0.0
391053124,0.09338981,-0.3,-0.046697307,0.0
391253076,0.09338981,-0.3,-0.046697307,0.0
391453046,0.09338981,-0.3,-0.046697307,0.0
391651727,0.09338981,-0.3,-0.046697307,0.0
391851688,0.09338981,-0.3,-0.046697307,0.0
392050372,0.09338981,-0.3,-0.046697307,0.0
392254077,0.09338981,-0.3,-0.046697307,0.0
392454026,0.09338981,-0.3,-0.046697307,0.0
392652726,0.09338981,-0.3,-0.046697307,0.0
392852682,0.09338981,-0.3,-0.046697307,0.0
393051375,0.09338981,-0.3,-0.046697307,0.0
393251332,0.09338981,-0.3,-0.046697307,0.0
393451282,0.09338981,-0.3,-0.046697307,0.0
393653724,0.09338981,-0.3,-0.046697307,0.0
393853676,0.09338981,-0.3,-0.046697307,0.0
394052396,0.09338981,-0.3,-0.046697307,0.0
394252333,0.0,-0.00067007844,0.0,0.0
394452276,0.0,0.0,0.0,0.0
394650977,0.0,0.0,0.0,0.0
394850944,0.0,0.0,0.0,0.0
395054641,0.0,0.0,0.0,0.0
