timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
281273653,0.014281273,-0.6346122,0.02829783,4999,0,0.6169674,2.4970121,-6.881948,4999,0
281278652,-0.31924248,-0.5618558,0.07223455,4999,0,-2.2649057,-1.4971058,-14.530806,4999,0
281283652,-0.06496096,-0.54750085,0.040274423,5000,0,1.7526982,1.0041928,-4.8012924,5000,0
281288651,-0.24565189,-0.4554304,0.057563692,4999,0,-2.430396,-0.19788924,-14.988529,4999,0
281293650,-0.14702922,-0.45155796,0.049822353,4999,0,1.6147243,-0.43032375,-4.3689365,4999,0
281298649,-0.16294192,-0.36375248,0.048746265,4999,0,-2.2240658,1.252948,-14.622951,4999,0
281303648,-0.22841989,-0.3201621,0.056609105,4999,0,1.110326,-1.3951136,-6.5090895,4999,0
281308648,-0.08529803,-0.27601242,0.03222371,5000,0,-1.3136872,2.145148,-12.069969,5000,0
281313646,-0.22622585,-0.20245573,0.06465828,4998,0,0.7343894,-2.0128164,-7.924551,4998,0
281318645,-0.045244034,-0.15277581,0.019223686,4999,0,-0.8912909,2.0684946,-10.959068,4999,0
281323646,-0.24740067,-0.086297,0.06547618,5001,0,-0.07035161,-1.5821916,-8.182837,5001,0
281328643,0.010285747,-0.008417389,0.012741625,4997,0,-0.26003528,1.2968079,-10.299586,4997,0
281333643,-0.22335544,0.04317811,0.06878126,5000,0,-1.016253,-0.16326821,-8.901916,5000,0
281338642,0.11437206,0.12437936,0.007933964,4999,0,0.24037133,-0.6327915,-10.309562,4999,0
281343641,-0.27498832,0.17118353,0.06365612,4999,0,-1.5475367,1.843168,-9.791695,4999,0
281348640,0.24861534,0.2289378,0.017575102,4999,0,0.5789666,-2.2618203,-9.180943,4999,0
281353641,-0.3057665,0.33266565,0.053084373,5001,0,-2.1566808,3.223018,-10.7058935,5001,0
281358638,0.27710855,0.3381578,0.020587958,4997,0,0.6252227,-3.8799577,-8.817291,4997,0
281363638,-0.3069825,0.4366078,0.030735306,5000,0,-2.448386,5.5837345,-11.379247,5000,0
281368636,0.24567637,0.4561927,0.03278539,4998,0,1.2817333,-6.696427,-8.047243,4998,0
281373635,-0.31728208,0.53087467,-0.00070174737,4999,0,-2.54327,7.9530144,-10.703017,4999,0
281378635,0.2069795,0.54732686,0.06253511,5000,0,1.9513295,-7.919795,-7.920286,5000,0
281383633,-0.3335633,0.6120415,-0.0321229,4998,0,-2.5097363,7.6138487,-9.620068,4998,0
281388633,0.17578721,0.6152825,0.08813764,5000,0,2.227577,-7.671869,-8.116833,5000,0
281393632,-0.34255153,0.6807884,-0.05968478,4999,0,-2.1732602,6.9572954,-9.555229,4999,0
281398631,0.18772802,0.66873133,0.11337311,4999,0,1.605513,-7.2478523,-9.183584,4999,0
281403630,-0.3672226,0.73563415,-0.07916592,4999,0,-1.2335066,6.0037627,-8.780305,4999,0
281408629,0.1852944,0.70102394,0.12514085,4999,0,0.82441217,-6.410088,-10.501924,4999,0
281413628,-0.33688954,0.7460385,-0.09043115,4999,0,-0.73379236,6.174728,-7.827205,4999,0
281418627,0.14695266,0.7250521,0.12923394,4999,0,0.32834113,-5.920218,-11.548816,4999,0
281423626,-0.35966435,0.7725393,-0.06786286,4999,0,-0.74001706,5.2048793,-7.182514,4999,0
281428625,0.13259636,0.72691184,0.11811196,4999,0,0.14177239,-3.986849,-11.939957,4999,0
281433625,-0.38335866,0.8162858,-0.044269927,5000,0,-0.92501676,3.8676836,-7.1379824,5000,0
281438624,0.10837052,0.7722372,0.09520121,4999,0,0.06365797,-3.0732546,-10.924238,4999,0
281443623,-0.39785174,0.8553853,-0.017237252,4999,0,-0.6386659,4.112081,-7.6935697,4999,0
281448622,0.10838432,0.81103265,0.07183614,4999,0,0.2429609,-3.4190426,-9.724284,4999,0
281453621,-0.39091623,0.90886056,-0.0031103063,4999,0,-0.36968282,4.2030516,-8.148595,4999,0
281458621,0.12332911,0.83990085,0.04744857,5000,0,0.24175102,-3.8504324,-8.944011,5000,0
281463620,-0.3556496,0.92777616,0.01408772,4999,0,-0.11552262,4.2034297,-9.062789,4999,0
281468618,0.13694358,0.8526822,0.015810011,4998,0,0.28922737,-4.6166744,-8.86509,4998,0
281473617,-0.3287905,0.9050939,0.032964945,4999,0,0.30601582,4.727724,-8.513919,4999,0
281478617,0.19280219,0.81923985,-0.0021069122,5000,0,-0.16059192,-5.02739,-8.583971,5000,0
281483615,-0.33105063,0.88014984,0.040853813,4998,0,0.4773658,4.2581363,-8.92468,4998,0
281488615,0.25164774,0.77064955,-0.009824641,5000,0,-0.29603928,-3.7137427,-7.9707227,5000,0
281493614,-0.33147028,0.8425134,0.043415625,4999,0,0.84391564,2.432027,-9.181415,4999,0
281498613,0.25738063,0.75025415,-0.015118935,4999,0,-0.5750137,-1.312179,-8.113202,4999,0
281503612,-0.28272986,0.80343527,0.033215955,4999,0,1.1901603,-0.01531515,-9.07765,4999,0
281508611,0.21940868,0.6981586,-0.021553373,4999,0,-0.78437996,1.7527077,-8.939055,4999,0
281513610,-0.19282345,0.73962563,0.032808255,4999,0,1.060104,-3.2091756,-8.916757,4999,0
281518609,0.09244234,0.64541864,-0.022871459,4999,0,-0.40148187,3.7586405,-9.618934,4999,0
281523608,-0.049337845,0.70188665,0.04789577,4999,0,0.09186382,-4.495087,-8.706668,4999,0
281528608,0.018550375,0.6042463,-0.031797204,5000,0,0.049597874,5.099369,-11.678958,5000,0
281533607,0.008530561,0.66020596,0.071550146,4999,0,-0.50365144,-5.5251274,-7.385261,4999,0
281538606,-0.01906452,0.5377585,-0.04740997,4999,0,0.8428651,5.950071,-11.896213,4999,0
281543605,0.041245867,0.6133128,0.090679824,4999,0,-1.1787084,-5.7633376,-7.787125,4999,0
281548604,0.0017046068,0.48262388,-0.062387027,4999,0,1.7684772,6.405152,-11.94341,4999,0
281553603,0.05157238,0.56540346,0.10036838,4999,0,-1.8682327,-6.1833725,-8.275654,4999,0
281558602,0.04815984,0.44714853,-0.07715844,4999,0,2.7079818,6.3891134,-11.718314,4999,0
281563601,-0.011305832,0.50987446,0.10406193,4999,0,-2.669667,-6.0866103,-8.05083,4999,0
281568600,0.15619063,0.40083727,-0.06657657,4999,0,3.999044,6.536136,-10.499308,4999,0
281573600,-0.13560535,0.44648787,0.093244866,5000,0,-3.2012582,-6.5624895,-8.229933,5000,0
281578599,0.2824579,0.33933216,-0.046990342,4999,0,4.1590495,6.842064,-9.16776,4999,0
281583598,-0.25588056,0.39575458,0.06710511,4999,0,-3.7099025,-7.274333,-10.745084,4999,0
281588598,0.39512068,0.31412297,-0.016557293,5000,0,3.653311,7.8345222,-7.897715,5000,0
281593599,-0.3676263,0.3425815,0.031885456,5001,0,-3.0605662,-8.3227215,-11.997167,5001,0
281598596,0.49505317,0.30486816,0.01071712,4997,0,2.6053498,8.403595,-7.55991,4997,0
281603594,-0.4384339,0.29424116,-0.0053603174,4998,0,-2.3343935,-7.933706,-12.296835,4998,0
281608593,0.59598243,0.254952,0.047760706,4999,0,1.9827787,7.3135595,-7.8895583,4999,0
281613592,-0.52424693,0.29018813,-0.03889969,4999,0,-1.7783252,-7.155968,-12.469239,4999,0
281618591,0.62466574,0.2383098,0.07361144,4999,0,0.8251791,7.177441,-8.200462,4999,0
281623639,-0.51540726,0.28882325,-0.0549814,5048,0,-0.7588074,-6.963951,-12.563081,5048,0
281628590,0.57108027,0.24372342,0.0844562,4951,0,0.08115462,6.8554454,-7.8694572,4951,0
281633589,-0.4621058,0.29350352,-0.059851583,4999,0,0.32403183,-6.5756636,-11.956902,4999,0
281638588,0.42236093,0.21431033,0.089423895,4999,0,-0.14847416,5.95787,-7.3635526,4999,0
281643587,-0.3800351,0.2848905,-0.06019358,4999,0,0.47660848,-5.474107,-11.677421,4999,0
281648586,0.28650972,0.20186926,0.08141553,4999,0,-0.24383289,5.2241416,-8.042014,4999,0
281653625,-0.27010205,0.28072128,-0.047251675,5039,0,0.5895449,-4.951476,-10.919763,5039,0
281658587,0.16150187,0.17264956,0.066917226,4962,0,0.19751753,4.496031,-8.70804,4962,0
281663584,-0.18294045,0.26755697,-0.02925459,4997,0,0.13927534,-4.54331,-10.067424,4997,0
281668585,0.07179072,0.14545618,0.044714645,5001,0,0.2067413,4.8169813,-9.605878,5001,0
281673582,-0.057909045,0.24418484,0.000674495,4997,0,-0.44988677,-4.1834464,-9.387075,4997,0
281678581,0.009245567,0.13028064,0.015936226,4999,0,0.5191428,3.560595,-10.5557375,4999,0
281683613,-0.04535953,0.23501816,0.018480582,5032,0,-0.7982351,-3.131959,-8.678326,5032,0
281688579,0.001399067,0.1273185,-0.007779324,4966,0,0.89300835,2.7966063,-11.408428,4966,0
281693578,-0.02599619,0.2168406,0.03950197,4999,0,-1.7250789,-2.7128158,-7.8940854,4999,0
281698577,0.012142959,0.12342552,-0.028945804,4999,0,1.6723505,2.8989723,-12.528747,4999,0
281703576,-0.065601744,0.19418928,0.069431126,4999,0,-2.1667502,-3.2639534,-6.7875123,4999,0
281708576,0.04928467,0.12971663,-0.055982005,5000,0,2.4365206,3.5220299,-12.464579,5000,0
281713599,-0.15772969,0.19141796,0.07831226,5023,0,-2.7709794,-3.807751,-7.6393437,5023,0
281718573,0.09810349,0.12123908,-0.06386246,4974,0,2.8769453,4.113289,-11.448679,4974,0
281723573,-0.25426963,0.16213763,0.083884664,5000,0,-2.4329722,-4.6051455,-8.28557,5000,0
281728573,0.15962145,0.11093674,-0.06398261,5000,0,2.9049504,5.104798,-10.940959,5000,0
281733571,-0.36222973,0.1409701,0.06957923,4998,0,-2.423485,-5.8396606,-9.038795,4998,0
281738575,0.2502917,0.08655179,-0.043889552,5004,0,3.337257,6.7949104,-9.366981,5004,0
281743595,-0.46324003,0.11408193,0.044391494,5020,0,-2.7117748,-7.544918,-10.603459,5020,0
281748569,0.35156736,0.07141626,-0.0063633895,4974,0,2.6404562,7.9222,-8.901798,4974,0
281753567,-0.5662494,0.060367983,0.015108129,4998,0,-2.1542141,-8.502229,-10.730769,4998,0
281758567,0.4779314,0.050355703,0.027527712,5000,0,1.9316424,9.751558,-8.743242,5000,0
281763566,-0.5909057,0.03524064,-0.012694388,4999,0,-1.8575557,-9.608032,-10.603394,4999,0
281768565,0.5606759,0.024183879,0.05809771,4999,0,1.1788533,9.784473,-8.420278,4999,0
281773582,-0.6048153,0.02767254,-0.04215819,5017,0,-0.9553935,-9.035432,-10.8979025,5017,0
281778563,0.5900478,0.0027640085,0.0866586,4981,0,0.7543046,8.962919,-7.4779167,4981,0
281783562,-0.54487574,0.04692539,-0.070137665,4999,0,-0.87933385,-8.071322,-11.899028,4999,0
281788562,0.53877544,0.008100194,0.09524962,5000,0,0.6246495,7.214186,-7.8635387,5000,0
281793560,-0.46835542,0.06635616,-0.08383883,4998,0,-0.46304843,-6.552993,-11.432478,4998,0
281798559,0.48219362,0.017594771,0.09331,4999,0,0.47390655,6.170557,-8.518824,4999,0
281803579,-0.41982597,0.08165596,-0.09085986,5020,0,-0.35732546,-5.453252,-11.14721,5020,0
281808561,0.4315551,0.014758269,0.084967986,4982,0,0.26062292,4.678239,-8.738772,4982,0
281813557,-0.36047646,0.09559636,-0.079034105,4996,0,-0.49029747,-3.818164,-11.191077,4996,0
281818556,0.32452506,0.009259538,0.07657896,4999,0,0.5434065,2.4342039,-8.89832,4999,0
281823555,-0.31290802,0.10593031,-0.059776064,4999,0,-0.7574077,-1.3475641,-11.098834,4999,0
281828557,0.22115694,-0.0062072063,0.05973061,5002,0,0.8218494,0.3799777,-8.474715,5002,0
281833556,-0.26528212,0.10585483,-0.03561203,4999,0,-1.031962,0.17500877,-11.052262,4999,0
281838552,0.14069712,-0.011582133,0.043734264,4996,0,1.1693323,-0.8957159,-8.161773,4996,0
281843560,-0.22068585,0.08112199,-0.009867091,5008,0,-0.8517027,1.1790336,-9.869242,5008,0
281848551,0.10051436,-0.022692075,0.017148038,4991,0,1.0978128,-0.71395904,-9.115765,4991,0
281853550,-0.18552211,0.045452457,0.017156206,4999,0,-0.79270035,0.94276226,-8.707257,4999,0
281858549,0.08503632,-0.040354203,-0.005279465,4999,0,1.3497261,-1.0572597,-9.980354,4999,0
281863551,-0.2037455,0.04720154,0.031003,5002,0,-1.3780507,1.0760406,-8.67076,5002,0
281868547,0.10214249,-0.038772352,-0.01723654,4996,0,1.4839578,-0.7002846,-11.170789,4996,0
281873546,-0.27275762,0.03787554,0.04638227,4999,0,-1.314617,-0.24495286,-8.064511,4999,0
281878548,0.12079296,-0.0362276,-0.037177276,5002,0,1.4837229,1.1300402,-11.151611,5002,0
281883546,-0.29487863,0.032529585,0.060345646,4998,0,-1.4331747,-2.4370005,-8.952407,4998,0
281888543,0.098343424,-0.039615158,-0.049818013,4997,0,1.2193843,3.1457744,-10.791524,4997,0
281893543,-0.3199134,0.028187409,0.06408154,5000,0,-1.2329156,-4.8051124,-9.350818,5000,0
281898541,0.09960275,-0.03472501,-0.054561086,4998,0,0.80133945,6.0252066,-10.741326,4998,0
281903541,-0.326201,9.0469584e-05,0.060755044,5000,0,-1.3363222,-7.1007757,-9.082845,5000,0
281908540,0.14702685,-0.03359201,-0.0437614,4999,0,1.2516739,8.592685,-10.202321,4999,0
281913541,-0.35163265,-0.016740115,0.052110814,5001,0,-1.5710841,-9.703894,-8.931662,5001,0
281918538,0.16338712,-0.028880887,-0.030714558,4997,0,1.5626596,11.182392,-9.9113035,4997,0
281923537,-0.32461247,-0.04708841,0.037892383,4999,0,-1.4966341,-11.382781,-8.865504,4999,0
281928536,0.19308987,-0.038578037,-0.011513943,4999,0,2.1204612,12.107743,-9.969002,4999,0
281933535,-0.27252176,-0.05298146,0.022786267,4999,0,-1.7419612,-11.196055,-8.645359,4999,0
281938534,0.2277437,-0.06557945,-0.001308951,4999,0,2.1409566,11.6343775,-10.680638,4999,0
281943533,-0.23342338,-0.04476265,0.015081577,4999,0,-1.5750079,-10.57917,-8.172725,4999,0
281948535,0.2919627,-0.0876723,0.0115430355,5002,0,2.3761582,11.066402,-10.656045,5002,0
281953531,-0.22394796,-0.025038717,0.008676425,4996,0,-2.3016005,-10.563316,-9.309408,4996,0
281958531,0.35398635,-0.122797675,0.0094782,5000,0,2.664807,9.754263,-9.702692,5000,0
281963530,-0.1904079,-0.026016878,0.0050238105,4999,0,-3.092189,-7.881197,-10.622965,4999,0
281968529,0.42781964,-0.13086072,0.013806731,4999,0,3.2607486,6.403584,-8.949645,4999,0
281973528,-0.24555808,-0.031275664,-0.015268,4999,0,-3.85594,-5.8000555,-10.718877,4999,0
281978527,0.4976398,-0.10715748,0.01552521,4999,0,3.3817306,5.3060417,-8.618291,4999,0
281983531,-0.30263147,-0.044662897,-0.023261402,5004,0,-3.6739798,-5.124079,-9.996313,5004,0
281988525,0.535229,-0.060671605,0.0131124435,4994,0,3.0186887,4.5671673,-9.095216,4994,0
281993524,-0.41452485,-0.018134084,-0.03142782,4999,0,-3.078333,-4.4855366,-10.453534,4999,0
281998524,0.59301466,-0.041751593,0.027859068,5000,0,2.8628829,3.3648734,-8.711631,5000,0
282003522,-0.58002996,-0.0019152159,-0.039165393,4998,0,-2.0898428,-2.809845,-10.194204,4998,0
282008522,0.7016601,-0.022120815,0.027684888,5000,0,1.5761714,3.5159364,-9.190277,5000,0
282013521,-0.57448107,0.009051108,-0.032357622,4999,0,-0.9370302,-2.9424462,-10.833201,4999,0
282018522,0.6131823,-0.04279244,0.02307195,5001,0,0.9666482,1.2268518,-7.715529,5001,0
282023519,-0.5789958,0.007510499,-0.03812068,4997,0,-0.39745334,0.47206658,-11.841455,4997,0
282028521,0.6153202,-0.036626693,0.031990815,5002,0,0.255208,-1.213427,-8.371588,5002,0
282033517,-0.5663048,0.016288906,-0.040735476,4996,0,-0.011040809,1.1854548,-11.495805,4996,0
282038517,0.5584713,-0.040705666,0.04503087,5000,0,-0.13463353,0.18922576,-8.663191,5000,0
282043516,-0.525825,-0.013765227,-0.025737459,4999,0,0.4955999,-1.5484217,-10.788119,4999,0
282048515,0.4268713,-0.02629098,0.037961517,4999,0,-1.3559556,2.0360844,-9.368242,4999,0
282053516,-0.48442528,-0.005983094,-0.014621393,5001,0,1.5057169,-2.2134762,-9.999659,5001,0
282058513,0.3493203,-0.04638556,0.029684255,4997,0,-1.4414309,2.2860937,-8.888541,4997,0
282063512,-0.42578423,0.008234313,-0.016756408,4999,0,1.3505279,-3.1162517,-10.237877,4999,0
282068511,0.21507774,-0.060228355,0.02215176,4999,0,-1.1105523,3.4575043,-8.227805,4999,0
282073510,-0.33713973,0.016261045,-0.0118210325,4999,0,0.8244379,-4.419581,-10.002351,4999,0
282078510,0.093517356,-0.04354204,0.009053097,5000,0,-0.6911812,5.143783,-8.912779,5000,0
282083509,-0.20918536,0.018257024,0.007844609,4999,0,0.6481887,-5.547138,-9.305151,4999,0
282088509,-0.003065099,-0.03760922,-0.0063898945,5000,0,-0.39861357,5.8848186,-10.175904,5000,0
282093506,-0.11174471,0.026681282,0.024350971,4997,0,0.32470465,-5.729656,-8.493058,4997,0
282098505,-0.051357567,-0.044808827,-0.022698622,4999,0,-0.1218643,5.738251,-11.209542,4999,0
282103505,-0.058251746,0.033340264,0.03564568,5000,0,-0.22408187,-4.992044,-8.069648,5000,0
282108504,-0.036376957,-0.0495029,-0.035864588,4999,0,0.3489958,5.045684,-12.145676,4999,0
282113503,-0.015933184,0.04029413,0.050181746,4999,0,-0.6577527,-5.526707,-7.7762995,4999,0
282118502,-0.04864717,-0.06555428,-0.060249027,4999,0,0.9011713,5.6286187,-12.395671,4999,0
282123503,0.024568079,0.05178535,0.07044848,5001,0,-1.5263574,-5.0564985,-7.7845755,5001,0
282128500,-0.0118508,-0.09627191,-0.077797465,4997,0,1.6301634,4.767558,-11.46269,4997,0
282133499,0.014461501,0.043892033,0.08275919,4999,0,-2.4422672,-4.291829,-8.40993,4999,0
282138500,0.044268087,-0.086650826,-0.083633214,5001,0,2.3370087,4.6406074,-11.423736,5001,0
282143497,-0.057932798,-0.010813824,0.09283117,4997,0,-2.4830875,-4.320103,-7.284587,4997,0
282148496,0.13414218,-0.06717931,-0.09278761,4999,0,3.0156312,4.705312,-11.373375,4999,0
282153496,-0.14512116,-0.033943877,0.095818035,5000,0,-2.6678102,-4.569728,-7.3073015,5000,0
282158497,0.23705815,-0.081935756,-0.08715704,5001,0,3.2939768,4.9001365,-10.317462,5001,0
282163497,-0.22234595,-0.030899305,0.08045325,5000,0,-2.7112398,-4.9775863,-8.8771105,5000,0
282168493,0.3580611,-0.090674326,-0.07415705,4996,0,3.2908015,6.3876066,-9.614956,4996,0
282173492,-0.34199032,-0.058109317,0.05772944,4999,0,-2.4596586,-7.766754,-10.129364,4999,0
282178491,0.4457615,-0.07600375,-0.054250892,4999,0,2.4321516,8.493108,-9.137074,4999,0
282183490,-0.38011777,-0.09060982,0.039888173,4999,0,-1.9184864,-8.215229,-10.576767,4999,0
282188490,0.55045444,-0.09608338,-0.026679086,5000,0,1.5305988,8.102796,-8.664659,5000,0
282193491,-0.46897566,-0.10480586,0.009603712,5001,0,-1.2790127,-9.164544,-11.031153,5001,0
282198487,0.5697506,-0.119972825,-0.0014935218,4996,0,1.0829161,9.756662,-7.770855,4996,0
282203490,-0.42561197,-0.10140114,-0.011590006,5003,0,-1.1763862,-9.924686,-11.505693,5003,0
282208486,0.54739577,-0.116095215,0.023515254,4996,0,0.5399766,9.954162,-7.6659966,4996,0
282213485,-0.4079019,-0.08451945,-0.024478702,4999,0,-0.91667277,-10.049177,-11.601031,4999,0
282218484,0.47860163,-0.0902565,0.038156733,4999,0,0.8191178,9.8030815,-7.4958215,4999,0
282223483,-0.38266063,-0.050926395,-0.03505034,4999,0,-1.1353354,-9.460252,-11.397639,4999,0
282228484,0.43018192,-0.048801064,0.046860233,5001,0,1.2375532,9.210842,-7.9656234,5001,0
282233530,-0.3385797,-0.031357415,-0.040016685,5046,0,-1.3847407,-8.766159,-11.029593,5046,0
282238481,0.36123824,-0.04859471,0.045405045,4951,0,1.8274416,8.3403635,-8.455157,4951,0
282243480,-0.29426828,-0.0029467293,-0.039423548,4999,0,-2.1510851,-7.8274064,-11.065901,4999,0
282248480,0.28505522,-0.04021538,0.038840275,5000,0,2.353963,6.7838726,-9.245888,5000,0
282253480,-0.21530323,0.0014588699,-0.03796141,5000,0,-2.650476,-5.387189,-11.014314,5000,0
282258477,0.24370913,-0.054161657,0.033451192,4997,0,2.9258041,4.3112464,-9.269042,4997,0
282263530,-0.17757607,0.00878313,-0.031474374,5053,0,-2.997027,-3.0574536,-10.739566,5053,0
282268475,0.1987131,-0.05759004,0.024016583,4945,0,2.7859383,2.1961486,-9.379449,4945,0
282273474,-0.12006152,0.011830563,-0.01650371,4999,0,-2.8775618,-1.1682508,-10.539998,4999,0
282278473,0.1423623,-0.0765911,0.010623426,4999,0,2.9328601,0.30484834,-9.05846,4999,0
282283472,-0.091500565,0.01074654,0.0006942262,4999,0,-2.6346922,0.5320926,-10.100529,4999,0
282288472,0.07818062,-0.08350938,-0.0019770116,5000,0,2.461999,-1.7147611,-8.731105,5000,0
282293508,-0.09007798,0.011860634,0.016072707,5036,0,-2.2883198,2.2861688,-9.556985,5036,0
282298473,0.019502174,-0.0825657,-0.015290342,4965,0,2.4459817,-2.964244,-8.945529,4965,0
282303469,-0.06133203,0.016871965,0.032555167,4996,0,-2.1801283,2.8695269,-9.365246,4996,0
282308468,-0.02057759,-0.08004667,-0.036483377,4999,0,2.254009,-2.8952594,-9.7870035,4999,0
282313467,-0.07973961,0.016437097,0.047113948,4999,0,-1.8734245,2.7633042,-8.819188,4999,0
282318466,-0.027862063,-0.08090618,-0.052637722,4999,0,2.0242982,-2.4255416,-10.022101,4999,0
282323497,-0.10346537,0.009159705,0.05745177,5031,0,-1.5295119,1.852966,-8.848365,5031,0
282328464,-0.024838615,-0.074329175,-0.06658504,4967,0,1.6830808,-1.364613,-10.823297,4967,0
282333472,-0.13394004,0.005321013,0.061378747,5008,0,-1.7862571,0.4399845,-9.168181,5008,0
282338463,-0.0035824354,-0.09226619,-0.06414984,4991,0,2.1390018,0.67334986,-10.429852,4991,0
282343462,-0.13025092,-0.0011065627,0.06176292,4999,0,-2.3487277,-1.970657,-9.6425495,4999,0
282348461,-0.031160634,-0.107580625,-0.05844891,4999,0,2.1989045,3.4177382,-9.654212,4999,0
282353477,-0.0562994,0.0011524046,0.06329785,5016,0,-3.180703,-4.31618,-10.394946,5016,0
282358459,-0.089729704,-0.11444591,-0.051527184,4982,0,2.8387961,5.5322595,-8.673264,4982,0
282363458,0.031145815,-0.010575991,0.06128433,4999,0,-3.5158703,-6.326514,-10.388717,4999,0
282368464,-0.1694045,-0.09839828,-0.044643424,5006,0,3.6197696,7.4844027,-8.781632,5006,0
282373456,0.13134089,-0.011054026,0.05759275,4992,0,-4.0982695,-7.81083,-9.84701,4992,0
282378455,-0.22248614,-0.08445063,-0.04544488,4999,0,4.3132668,8.518707,-9.557289,4999,0
282383465,0.2257307,-0.022212908,0.053807657,5010,0,-4.172919,-8.509112,-8.890715,5010,0
282388454,-0.22955738,-0.07545816,-0.06042276,4989,0,5.1985784,9.874253,-10.318798,4989,0
282393453,0.2811191,-0.023057645,0.0597962,4999,0,-5.22509,-9.517325,-9.065162,4999,0
282398452,-0.22179984,-0.07972878,-0.07213628,4999,0,6.1328807,9.052814,-10.558466,4999,0
282403451,0.36986852,-0.056383166,0.062940195,4999,0,-6.2192173,-7.000344,-9.266967,4999,0
282408450,-0.17141756,-0.0835851,-0.07161944,4999,0,6.369158,5.9364643,-10.433443,4999,0
282413462,0.36133975,-0.06245627,0.069646865,5012,0,-7.0874496,-5.6148353,-9.543677,5012,0
282418448,-0.09487558,-0.08897941,-0.0700234,4986,0,7.2380524,6.2146835,-9.8823595,4986,0
282423447,0.32255727,-0.09242936,0.07475841,4999,0,-7.388091,-5.905482,-9.100459,4999,0
282428446,-0.02266348,-0.07130697,-0.070493475,4999,0,7.1381927,5.6595364,-9.642782,4999,0
282433446,0.21167459,-0.10948047,0.07141651,5000,0,-7.204225,-5.293543,-8.843147,5000,0
282438444,0.060141034,-0.034148183,-0.06894091,4998,0,6.896968,4.4015007,-9.604815,4998,0
282443446,0.15500924,-0.11069687,0.063981235,5002,0,-6.665579,-3.2227077,-9.156041,5002,0
282448443,0.12175143,-0.02044727,-0.046464436,4997,0,6.8835382,2.2965224,-9.402999,4997,0
282453442,0.03441352,-0.09770735,0.041655418,4999,0,-6.1330395,-2.2828526,-9.350626,4999,0
282458441,0.17885967,-0.005830669,-0.029916385,4999,0,5.7196674,2.174455,-9.512882,4999,0
282463442,-0.097672015,-0.07873174,0.023950255,5001,0,-5.3779287,-2.3815112,-10.443324,5001,0
282468440,0.19015864,-0.0043116743,-0.0048085325,4998,0,5.438636,1.4149182,-8.156727,4998,0
282473440,-0.2025502,-0.059824258,-0.00091164047,5000,0,-5.5067286,-1.1770866,-12.367887,5000,0
282478443,0.18006085,0.010741244,0.014440698,5003,0,5.383641,-0.2465666,-7.4522467,5003,0
282483440,-0.25415543,-0.0704838,-0.020068232,4997,0,-5.4383903,0.8793635,-13.177863,4997,0
282488439,0.17292094,0.01413973,0.036140762,4999,0,4.8304353,-1.752079,-7.5842834,4999,0
282493437,-0.28613776,-0.045920912,-0.03815015,4998,0,-5.0526767,1.992562,-13.373467,4998,0
282498488,0.15946451,-0.002281709,0.05525542,5051,0,4.4741116,-1.7800684,-7.384137,5051,0
282503482,-0.305193,-0.017825847,-0.047590848,4994,0,-4.592486,2.1427689,-13.154942,4994,0
282508488,0.13577193,-0.022936173,0.06789837,5006,0,4.077988,-2.2757788,-7.538994,5006,0
282513475,-0.29779625,-9.081514e-05,-0.057104297,4987,0,-4.5135074,2.257537,-12.893183,4987,0
282518473,0.0921925,-0.013198363,0.076179594,4998,0,4.0991697,-2.1530159,-8.023604,4998,0
282523483,-0.2528907,0.0061910828,-0.053050783,5010,0,-3.8564591,2.35785,-12.04662,5010,0
282528463,0.02294424,-0.013954815,0.07279761,4980,0,3.7076523,-2.051439,-8.75615,4980,0
282533463,-0.18590201,-0.014594862,-0.049361184,5000,0,-3.4801059,1.8849754,-10.529571,5000,0
282538459,-0.07136796,-0.034902968,0.06841004,4996,0,3.8480372,-1.6385937,-8.765045,4996,0
282543450,-0.075249776,-0.023172418,-0.030828707,4991,0,-2.9070196,1.5082098,-9.32147,4991,0
282548447,-0.14830908,-0.03617114,0.037383374,4997,0,2.9599156,-0.2967735,-9.720144,4997,0
282553444,0.07990821,-0.032385685,-0.0031666309,4997,0,-2.4641728,-0.31904542,-8.825237,4997,0
282558443,-0.2456136,-0.072765395,0.0061410945,4999,0,2.8509815,0.76448905,-9.740083,4999,0
282563450,0.20455463,-0.025231784,0.01404868,5007,0,-3.1669335,-0.69366306,-9.0527,5007,0
282568445,-0.2979196,-0.04992601,-0.020719353,4995,0,3.628564,1.1032813,-10.70085,4995,0
282573437,0.28748345,-0.021253383,0.026689988,4992,0,-4.2623487,-1.2574297,-8.66666,4992,0
282578430,-0.3039478,-0.040535454,-0.040537022,4993,0,4.3970437,1.7658483,-11.965026,4993,0
282583432,0.32578486,-0.01922865,0.041831724,5002,0,-4.7543745,-2.2176194,-8.32483,5002,0
282588421,-0.30309096,-0.04173426,-0.054617394,4989,0,4.562296,2.4746532,-11.381359,4989,0
282593439,0.3701637,0.005914105,0.0469587,5018,0,-5.407282,-1.829062,-8.93422,5018,0
282598412,-0.26853764,-0.036661036,-0.060784657,4973,0,5.1839523,1.4378431,-11.284187,4973,0
